Frequency (Hz)	Level (dB)
5.383301	-39.979240
10.766602	-37.365780
16.149902	-34.246555
21.533203	-30.461168
26.916504	-31.959318
32.299805	-39.342621
37.683105	-43.607445
43.066406	-43.882446
48.449707	-45.956139
53.833008	-40.924946
59.216309	-42.525986
64.599609	-45.491585
69.982910	-42.763344
75.366211	-39.762123
80.749512	-35.475216
86.132812	-32.186733
91.516113	-32.815151
96.899414	-34.366905
102.282715	-33.984867
107.666016	-34.633553
113.049316	-36.922813
118.432617	-39.484249
123.815918	-39.583397
129.199219	-40.804630
134.582520	-44.218235
139.965820	-42.640083
145.349121	-40.630386
150.732422	-36.844070
156.115723	-34.773052
161.499023	-34.353355
166.882324	-36.220860
172.265625	-39.250904
177.648926	-37.605286
183.032227	-33.800518
188.415527	-32.230732
193.798828	-31.348158
199.182129	-32.752674
204.565430	-32.422264
209.948730	-31.791336
215.332031	-31.716326
220.715332	-31.225746
226.098633	-30.695459
231.481934	-30.867609
236.865234	-31.451588
242.248535	-31.128984
247.631836	-31.700630
253.015137	-32.504642
258.398438	-32.340038
263.781738	-32.547005
269.165039	-32.343750
274.548340	-32.609833
279.931641	-33.225708
285.314941	-37.169239
290.698242	-38.317577
296.081543	-36.211048
301.464844	-36.046604
306.848145	-37.223370
312.231445	-40.309856
317.614746	-44.730206
322.998047	-46.339806
328.381348	-45.828270
333.764648	-48.055145
339.147949	-47.029514
344.531250	-42.347679
349.914551	-41.004826
355.297852	-40.516315
360.681152	-39.508774
366.064453	-35.212208
371.447754	-27.592346
376.831055	-27.042585
382.214355	-33.223270
387.597656	-39.149570
392.980957	-37.615715
398.364258	-36.071941
403.747559	-35.965878
409.130859	-38.746632
414.514160	-41.748158
419.897461	-44.376461
425.280762	-40.112831
430.664062	-37.099758
436.047363	-37.177711
441.430664	-41.009850
446.813965	-45.799644
452.197266	-42.808212
457.580566	-40.184292
462.963867	-42.374809
468.347168	-46.507587
473.730469	-45.335644
479.113770	-40.972198
484.497070	-38.353153
489.880371	-37.680092
495.263672	-35.822964
500.646973	-33.841953
506.030273	-33.657600
511.413574	-35.096195
516.796875	-33.667198
522.180176	-29.344822
527.563477	-25.494761
532.946777	-22.284847
538.330078	-19.930672
543.713379	-18.604952
549.096680	-22.978525
554.479980	-32.238743
559.863281	-36.403625
565.246582	-38.986755
570.629883	-40.816048
576.013184	-44.308514
581.396484	-41.221706
586.779785	-37.353123
592.163086	-35.291134
597.546387	-33.646633
602.929688	-35.977440
608.312988	-40.350376
613.696289	-36.443687
619.079590	-30.573385
624.462891	-29.145006
629.846191	-29.028311
635.229492	-29.476522
640.612793	-33.213936
645.996094	-39.429726
651.379395	-36.640923
656.762695	-32.845802
662.145996	-31.820675
667.529297	-33.532654
672.912598	-37.759567
678.295898	-36.272392
683.679199	-31.747707
689.062500	-30.225685
694.445801	-31.542025
699.829102	-35.632309
705.212402	-36.765415
710.595703	-31.029133
715.979004	-27.652306
721.362305	-27.259180
726.745605	-29.858330
732.128906	-32.790882
737.512207	-31.302404
742.895508	-25.406029
748.278809	-22.965612
753.662109	-22.935139
759.045410	-22.327957
764.428711	-23.838488
769.812012	-24.438066
775.195312	-26.004860
780.578613	-27.749126
785.961914	-24.868433
791.345215	-22.423576
796.728516	-20.988144
802.111816	-21.828035
807.495117	-25.918165
812.878418	-28.325914
818.261719	-28.109558
823.645020	-27.121645
829.028320	-26.709938
834.411621	-26.201092
839.794922	-28.307272
845.178223	-30.952072
850.561523	-27.078270
855.944824	-23.525129
861.328125	-23.075125
866.711426	-25.330853
872.094727	-28.126064
877.478027	-27.923630
882.861328	-28.579136
888.244629	-26.311445
893.627930	-21.856363
899.011230	-21.594795
904.394531	-23.741556
909.777832	-27.700073
915.161133	-35.099930
920.544434	-44.288471
925.927734	-37.937595
931.311035	-34.806091
936.694336	-34.155090
942.077637	-33.283981
947.460938	-31.273708
952.844238	-30.845936
958.227539	-34.160442
963.610840	-35.736855
968.994141	-32.692078
974.377441	-33.445244
979.760742	-36.163471
985.144043	-38.025288
990.527344	-37.589851
995.910645	-34.431908
1001.293945	-32.796364
1006.677246	-32.850609
1012.060547	-33.837376
1017.443848	-35.018883
1022.827148	-35.612225
1028.210449	-35.169243
1033.593750	-33.713127
1038.977051	-34.158958
1044.360352	-33.623455
