Frequency (Hz)	Level (dB)
5.383301	-34.661331
10.766602	-31.814543
16.149902	-30.090693
21.533203	-30.517544
26.916504	-32.541790
32.299805	-30.954407
37.683105	-29.862148
43.066406	-32.123245
48.449707	-32.256874
53.833008	-31.025240
59.216309	-34.245193
64.599609	-36.878216
69.982910	-32.317211
75.366211	-33.375443
80.749512	-38.598648
86.132812	-38.575684
91.516113	-38.644283
96.899414	-43.797173
102.282715	-41.027683
107.666016	-42.075718
113.049316	-44.606960
118.432617	-37.857281
123.815918	-37.664951
129.199219	-41.986435
134.582520	-37.121506
139.965820	-35.786961
145.349121	-39.221478
150.732422	-38.628681
156.115723	-36.679516
161.499023	-39.607407
166.882324	-43.096130
172.265625	-39.303825
177.648926	-40.665375
183.032227	-43.056824
188.415527	-41.144688
193.798828	-40.872372
199.182129	-41.843952
204.565430	-45.902718
209.948730	-41.139076
215.332031	-43.620373
220.715332	-50.337944
226.098633	-46.406227
231.481934	-46.614162
236.865234	-49.151371
242.248535	-42.495510
247.631836	-44.350685
253.015137	-44.287067
258.398438	-41.526119
263.781738	-40.288601
269.165039	-43.698772
274.548340	-46.200863
279.931641	-42.217007
285.314941	-44.073574
290.698242	-40.928143
296.081543	-39.453911
301.464844	-35.905025
306.848145	-35.954277
312.231445	-37.190296
317.614746	-36.255371
322.998047	-36.442638
328.381348	-38.166973
333.764648	-32.778458
339.147949	-31.557619
344.531250	-34.247536
349.914551	-33.149494
355.297852	-29.372305
360.681152	-23.062082
366.064453	-17.405447
371.447754	-11.680677
376.831055	-12.270067
382.214355	-20.238558
387.597656	-23.707127
392.980957	-25.999374
398.364258	-28.585098
403.747559	-30.017908
409.130859	-30.448378
414.514160	-30.735123
419.897461	-30.037243
425.280762	-25.848379
430.664062	-25.868650
436.047363	-29.723524
441.430664	-27.488115
446.813965	-26.275415
452.197266	-26.891453
457.580566	-25.925304
462.963867	-25.326937
468.347168	-25.521318
473.730469	-28.795906
479.113770	-26.173306
484.497070	-28.485373
489.880371	-28.020803
495.263672	-28.052076
500.646973	-26.290699
506.030273	-26.828512
511.413574	-27.074936
516.796875	-27.318247
522.180176	-27.126179
527.563477	-24.019955
532.946777	-20.925800
538.330078	-16.839624
543.713379	-14.378487
549.096680	-18.742771
554.479980	-27.800175
559.863281	-33.047466
565.246582	-31.144026
570.629883	-29.533165
576.013184	-29.319809
581.396484	-33.812660
586.779785	-32.689045
592.163086	-32.470619
597.546387	-35.014584
602.929688	-28.266258
608.312988	-26.745560
613.696289	-33.404518
619.079590	-35.389336
624.462891	-36.495239
629.846191	-34.105804
635.229492	-33.471375
640.612793	-34.883759
645.996094	-34.591122
651.379395	-36.384674
656.762695	-35.462952
662.145996	-32.766773
667.529297	-33.007233
672.912598	-34.418423
678.295898	-33.711903
683.679199	-30.726540
689.062500	-31.185738
694.445801	-32.980003
699.829102	-31.045250
705.212402	-30.499855
710.595703	-38.951546
715.979004	-28.190313
721.362305	-26.012112
726.745605	-32.189823
732.128906	-26.125036
737.512207	-23.237892
742.895508	-24.497572
748.278809	-22.282574
753.662109	-18.721060
759.045410	-16.948460
764.428711	-17.595507
769.812012	-20.163288
775.195312	-25.616592
780.578613	-23.198557
785.961914	-21.481941
791.345215	-20.329515
796.728516	-21.012186
802.111816	-21.890661
807.495117	-21.221016
812.878418	-23.580175
818.261719	-26.587227
823.645020	-31.285582
829.028320	-30.120087
834.411621	-28.990084
839.794922	-28.390619
845.178223	-26.390186
850.561523	-22.576839
855.944824	-22.548546
861.328125	-23.883139
866.711426	-23.595934
872.094727	-21.411186
877.478027	-17.757021
882.861328	-17.784151
888.244629	-17.618750
893.627930	-19.357927
899.011230	-21.959549
904.394531	-19.427855
909.777832	-20.278534
915.161133	-24.495392
920.544434	-27.480047
925.927734	-29.419628
931.311035	-30.307257
936.694336	-31.609016
942.077637	-26.608553
947.460938	-25.404173
952.844238	-25.587975
958.227539	-24.533300
963.610840	-26.485245
968.994141	-26.340012
974.377441	-27.562527
979.760742	-32.339252
985.144043	-31.690279
990.527344	-32.903797
995.910645	-33.624180
1001.293945	-33.164608
1006.677246	-34.591980
1012.060547	-34.157955
1017.443848	-34.751465
1022.827148	-34.590553
1028.210449	-33.918930
1033.593750	-31.675947
1038.977051	-32.224358
1044.360352	-30.416431
1049.743652	-29.686045
1055.126953	-32.465847
1060.510254	-31.625935
