Frequency (Hz)	Level (dB)
5.383301	-25.652897
10.766602	-22.580715
16.149902	-21.476402
21.533203	-21.475765
26.916504	-22.004343
32.299805	-22.546225
37.683105	-23.619143
43.066406	-25.178001
48.449707	-27.725304
53.833008	-31.964495
59.216309	-33.162834
64.599609	-31.347837
69.982910	-29.208872
75.366211	-27.936434
80.749512	-27.936108
86.132812	-29.548382
91.516113	-31.437948
96.899414	-32.131977
102.282715	-30.011745
107.666016	-26.759706
113.049316	-25.005604
118.432617	-24.830975
123.815918	-25.035303
129.199219	-24.179073
134.582520	-23.451979
139.965820	-23.725985
145.349121	-23.847286
150.732422	-23.417984
156.115723	-23.579037
161.499023	-25.073298
166.882324	-27.701101
172.265625	-29.183823
177.648926	-31.004736
183.032227	-32.861000
188.415527	-33.682449
193.798828	-33.445251
199.182129	-33.065960
204.565430	-33.938606
209.948730	-36.410191
215.332031	-36.160858
220.715332	-35.412888
226.098633	-33.936905
231.481934	-32.320023
236.865234	-32.454704
242.248535	-30.079365
247.631836	-27.887735
253.015137	-26.289742
258.398438	-26.921028
263.781738	-28.382355
269.165039	-28.728220
274.548340	-31.599625
279.931641	-36.548931
285.314941	-39.394539
290.698242	-42.325336
296.081543	-41.877110
301.464844	-40.896595
306.848145	-39.645168
312.231445	-43.720169
317.614746	-43.834614
322.998047	-38.096695
328.381348	-37.082020
333.764648	-38.447197
339.147949	-30.874636
344.531250	-28.969707
349.914551	-26.838989
355.297852	-24.390078
360.681152	-22.620474
366.064453	-17.107220
371.447754	-12.413910
376.831055	-16.774672
382.214355	-34.690865
387.597656	-39.098530
392.980957	-36.925400
398.364258	-31.615675
403.747559	-30.538521
409.130859	-32.238750
414.514160	-33.273293
419.897461	-34.755333
425.280762	-34.402771
430.664062	-31.963913
436.047363	-35.743248
441.430664	-35.526257
446.813965	-33.039810
452.197266	-31.846767
457.580566	-34.909805
462.963867	-41.770931
468.347168	-37.611126
473.730469	-36.117039
479.113770	-36.610245
484.497070	-40.334713
489.880371	-39.752110
495.263672	-47.606857
500.646973	-47.804943
506.030273	-44.746021
511.413574	-42.103886
516.796875	-35.210094
522.180176	-29.833319
527.563477	-25.098631
532.946777	-20.863085
538.330078	-15.831244
543.713379	-14.455881
549.096680	-21.403872
554.479980	-34.317387
559.863281	-40.348797
565.246582	-42.298725
570.629883	-36.499485
576.013184	-37.217892
581.396484	-41.198246
586.779785	-38.988659
592.163086	-34.643650
597.546387	-29.753071
602.929688	-25.463898
608.312988	-26.857738
613.696289	-33.144577
619.079590	-35.310127
624.462891	-43.952312
629.846191	-42.582645
635.229492	-36.553890
640.612793	-35.653595
