Frequency (Hz)	Level (dB)
5.383301	-38.906597
10.766602	-38.649174
16.149902	-38.371700
21.533203	-38.043648
26.916504	-38.892788
32.299805	-41.167171
37.683105	-41.435459
43.066406	-38.031494
48.449707	-34.851982
53.833008	-35.383686
59.216309	-36.490013
64.599609	-36.644321
69.982910	-36.910942
75.366211	-38.319527
80.749512	-40.138641
86.132812	-39.793930
91.516113	-38.769848
96.899414	-39.104515
102.282715	-40.283871
107.666016	-42.485447
113.049316	-44.272919
118.432617	-47.868721
123.815918	-53.969616
129.199219	-60.554035
134.582520	-59.736034
139.965820	-59.573711
145.349121	-63.415539
150.732422	-53.393955
156.115723	-42.722130
161.499023	-36.181904
166.882324	-33.998718
172.265625	-34.269230
177.648926	-33.191238
183.032227	-31.936668
188.415527	-32.054138
193.798828	-34.471798
199.182129	-37.477779
204.565430	-32.391071
209.948730	-25.963182
215.332031	-20.806217
220.715332	-15.074965
226.098633	-12.257516
231.481934	-15.235015
236.865234	-18.021975
242.248535	-20.222607
247.631836	-22.849890
253.015137	-26.792955
258.398438	-34.274918
263.781738	-38.081741
269.165039	-32.176083
274.548340	-29.823050
279.931641	-29.832108
285.314941	-27.293676
290.698242	-22.002201
296.081543	-20.133432
301.464844	-21.512518
306.848145	-26.597353
312.231445	-30.460920
317.614746	-27.241636
322.998047	-26.532475
328.381348	-28.341791
333.764648	-30.831591
339.147949	-30.376791
344.531250	-28.612026
349.914551	-29.220694
355.297852	-30.118629
360.681152	-28.711546
366.064453	-26.940145
371.447754	-26.370646
376.831055	-26.658735
382.214355	-27.413059
387.597656	-27.456469
392.980957	-27.444256
398.364258	-27.957087
403.747559	-29.407883
409.130859	-30.293419
414.514160	-30.364712
419.897461	-31.055771
425.280762	-32.740559
430.664062	-34.359505
436.047363	-37.133076
441.430664	-38.221458
446.813965	-32.640400
452.197266	-29.383875
457.580566	-27.391285
462.963867	-27.419054
468.347168	-25.733837
473.730469	-24.497265
479.113770	-25.669153
484.497070	-31.121565
489.880371	-33.460537
495.263672	-29.932531
500.646973	-29.772530
506.030273	-31.193188
511.413574	-31.476372
516.796875	-33.622395
522.180176	-38.402157
527.563477	-37.688499
532.946777	-40.796486
538.330078	-42.156345
543.713379	-33.453796
549.096680	-30.318624
554.479980	-29.336563
559.863281	-28.591543
565.246582	-25.381500
570.629883	-23.266302
576.013184	-22.993736
581.396484	-23.478397
586.779785	-24.069387
592.163086	-25.640501
597.546387	-27.478182
602.929688	-27.311687
608.312988	-26.255590
613.696289	-29.825092
619.079590	-34.543106
624.462891	-36.471321
629.846191	-41.186104
635.229492	-45.533943
640.612793	-39.201134
645.996094	-33.735687
651.379395	-30.725599
656.762695	-29.473492
662.145996	-30.007357
667.529297	-32.804852
672.912598	-36.628353
678.295898	-35.961624
683.679199	-31.911572
689.062500	-27.881485
694.445801	-25.233900
699.829102	-24.417017
705.212402	-25.157719
710.595703	-27.940874
715.979004	-30.730011
721.362305	-30.206078
726.745605	-29.459135
732.128906	-31.694563
737.512207	-35.449364
742.895508	-32.886272
748.278809	-30.549967
753.662109	-30.986862
759.045410	-33.172878
764.428711	-33.956791
769.812012	-32.417870
775.195312	-32.869076
780.578613	-32.943115
785.961914	-29.106298
791.345215	-26.505041
796.728516	-27.787502
802.111816	-32.177723
807.495117	-31.921320
812.878418	-29.661249
818.261719	-26.251047
823.645020	-23.685179
829.028320	-23.351501
834.411621	-25.342176
839.794922	-27.666304
845.178223	-26.517393
850.561523	-23.892879
855.944824	-24.668482
861.328125	-30.109606
866.711426	-29.526072
872.094727	-26.630064
877.478027	-25.211979
882.861328	-25.213522
888.244629	-25.842955
893.627930	-26.164068
899.011230	-28.064201
904.394531	-32.197147
909.777832	-39.642452
915.161133	-46.257702
920.544434	-47.064163
925.927734	-50.588326
931.311035	-46.121178
936.694336	-42.585430
942.077637	-41.825226
947.460938	-43.652386
952.844238	-47.016376
958.227539	-43.215309
963.610840	-38.127750
968.994141	-37.111404
974.377441	-40.202587
979.760742	-33.833797
985.144043	-28.805311
990.527344	-29.117838
995.910645	-32.400444
1001.293945	-30.467594
1006.677246	-29.427294
1012.060547	-32.592731
1017.443848	-37.869633
1022.827148	-32.198364
1028.210449	-29.315681
1033.593750	-29.861731
1038.977051	-32.292175
1044.360352	-31.558041
1049.743652	-28.791231
1055.126953	-27.787659
1060.510254	-28.732561
1065.893555	-30.482500
1071.276855	-30.096968
1076.660156	-28.710409
1082.043457	-28.377060
1087.426758	-28.963194
1092.810059	-29.295855
1098.193359	-28.394737
1103.576660	-27.647261
1108.959961	-28.007719
1114.343262	-29.067911
1119.726562	-30.156178
1125.109863	-30.615566
1130.493164	-30.574329
1135.876465	-30.791088
1141.259766	-32.001698
1146.643066	-33.480476
1152.026367	-33.311195
1157.409668	-32.641273
1162.792969	-33.240948
1168.176270	-34.887505
1173.559570	-34.767986
1178.942871	-32.149353
1184.326172	-30.749819
1189.709473	-31.426411
1195.092773	-35.321781
1200.476074	-38.653008
1205.859375	-34.640110
1211.242676	-32.496002
1216.625977	-33.560383
1222.009277	-37.391277
1227.392578	-33.085339
1232.775879	-32.473129
1238.159180	-37.023746
1243.542480	-40.908485
1248.925781	-34.891190
1254.309082	-32.348400
1259.692383	-33.436024
1265.075684	-38.530891
1270.458984	-37.948704
1275.842285	-34.156776
1281.225586	-34.823444
1286.608887	-39.522179
1291.992188	-39.458237
1297.375488	-35.900936
1302.758789	-35.383923
1308.142090	-36.831841
1313.525391	-39.009476
1318.908691	-40.223927
1324.291992	-39.188553
1329.675293	-37.941811
1335.058594	-38.509815
1340.441895	-41.109936
1345.825195	-39.495884
1351.208496	-36.264618
1356.591797	-36.036068
1361.975098	-38.582123
1367.358398	-42.060455
1372.741699	-42.200722
1378.125000	-40.795101
1383.508301	-40.783562
1388.891602	-41.336365
1394.274902	-41.872345
1399.658203	-42.335979
1405.041504	-41.837326
1410.424805	-39.366650
1415.808105	-38.995865
1421.191406	-43.384216
1426.574707	-48.720737
1431.958008	-45.752705
1437.341309	-45.261227
1442.724609	-47.711262
1448.107910	-48.504276
1453.491211	-48.128235
1458.874512	-49.238293
1464.257812	-54.840923
1469.641113	-53.051632
1475.024414	-50.079319
1480.407715	-50.446304
1485.791016	-52.787258
1491.174316	-56.807583
1496.557617	-58.645737
1501.940918	-52.875610
1507.324219	-46.990131
1512.707520	-46.139149
1518.090820	-49.498943
1523.474121	-51.397381
1528.857422	-48.677776
1534.240723	-49.480488
1539.624023	-53.045448
1545.007324	-49.074345
1550.390625	-47.842346
1555.773926	-51.891724
1561.157227	-51.740849
1566.540527	-44.764908
1571.923828	-42.992695
1577.307129	-42.724529
1582.690430	-40.788853
1588.073730	-39.682529
1593.457031	-39.815144
1598.840332	-39.600605
1604.223633	-39.768345
1609.606934	-42.178345
1614.990234	-42.991947
1620.373535	-40.214294
1625.756836	-39.623764
1631.140137	-40.731667
1636.523438	-40.797958
1641.906738	-41.608013
1647.290039	-40.951866
1652.673340	-39.404617
1658.056641	-39.935329
1663.439941	-39.963882
1668.823242	-39.410622
1674.206543	-39.996307
1679.589844	-42.042931
1684.973145	-45.286530
1690.356445	-48.118149
1695.739746	-52.213737
1701.123047	-56.172760
1706.506348	-46.477291
1711.889648	-42.627556
1717.272949	-41.054607
1722.656250	-40.524349
1728.039551	-39.441917
1733.422852	-38.401859
1738.806152	-38.002697
1744.189453	-38.121975
1749.572754	-38.285328
1754.956055	-38.588200
1760.339355	-39.069122
1765.722656	-40.161495
1771.105957	-41.769833
1776.489258	-43.867645
1781.872559	-45.584564
1787.255859	-46.958420
1792.639160	-47.206715
1798.022461	-46.820156
1803.405762	-46.956894
1808.789062	-48.540077
1814.172363	-50.901314
1819.555664	-52.464985
1824.938965	-52.204781
1830.322266	-50.358482
1835.705566	-48.978886
1841.088867	-48.620998
1846.472168	-49.675816
1851.855469	-51.146328
1857.238770	-51.764061
1862.622070	-51.626171
1868.005371	-51.611721
1873.388672	-51.700733
1878.771973	-49.345398
1884.155273	-47.186378
1889.538574	-45.572231
1894.921875	-44.723545
1900.305176	-45.611801
1905.688477	-49.660465
1911.071777	-52.320171
1916.455078	-51.985729
1921.838379	-55.111237
1927.221680	-57.765457
1932.604980	-51.819904
1937.988281	-49.728168
1943.371582	-50.602436
1948.754883	-51.851162
1954.138184	-48.784836
1959.521484	-46.657242
1964.904785	-46.386101
1970.288086	-48.715038
1975.671387	-51.225433
1981.054688	-48.051895
1986.437988	-45.168766
1991.821289	-45.035732
1997.204590	-48.482525
2002.587891	-49.240776
2007.971191	-46.166626
2013.354492	-45.299755
2018.737793	-46.116436
2024.121094	-49.358803
2029.504395	-52.696064
2034.887695	-47.314034
2040.270996	-45.125488
2045.654297	-46.961399
2051.037598	-49.645237
2056.420898	-46.021679
2061.804199	-44.067959
2067.187500	-45.417915
2072.570801	-51.551048
2077.954102	-52.038147
2083.337402	-47.938152
2088.720703	-47.912704
2094.104004	-49.839149
2099.487305	-49.000698
2104.870605	-47.294613
2110.253906	-48.144596
2115.637207	-53.277420
2121.020508	-53.966602
2126.403809	-47.647503
2131.787109	-45.219711
2137.170410	-43.055439
2142.553711	-40.557190
2147.937012	-39.027885
2153.320312	-39.037045
2158.703613	-39.727833
2164.086914	-39.999722
2169.470215	-40.034058
2174.853516	-41.074501
2180.236816	-42.834545
2185.620117	-44.728729
2191.003418	-47.626637
2196.386719	-43.950619
2201.770020	-40.763386
2207.153320	-40.500023
2212.536621	-39.448811
2217.919922	-38.236637
2223.303223	-39.185631
2228.686523	-41.952644
2234.069824	-42.506989
2239.453125	-41.942905
2244.836426	-40.337780
2250.219727	-40.384361
2255.603027	-44.812084
2260.986328	-49.199329
2266.369629	-45.733582
2271.752930	-46.903286
2277.136230	-48.289669
2282.519531	-44.476742
2287.902832	-43.731350
2293.286133	-47.896488
2298.669434	-50.226337
2304.052734	-44.355259
2309.436035	-43.338234
2314.819336	-47.496841
2320.202637	-51.192108
2325.585938	-43.877361
2330.969238	-42.431618
2336.352539	-45.679169
2341.735840	-50.052895
2347.119141	-44.175343
2352.502441	-42.307331
2357.885742	-44.501419
2363.269043	-50.858517
2368.652344	-47.309044
2374.035645	-44.622086
2379.418945	-46.725430
2384.802246	-52.115738
2390.185547	-51.977489
2395.568848	-50.261555
2400.952148	-50.845417
2406.335449	-51.455238
2411.718750	-51.737522
2417.102051	-49.724461
2422.485352	-48.343563
2427.868652	-48.946377
2433.251953	-51.191765
2438.635254	-50.951694
2444.018555	-50.331928
2449.401855	-52.115532
2454.785156	-52.510681
2460.168457	-50.311813
2465.551758	-49.690826
2470.935059	-49.844555
2476.318359	-49.797005
2481.701660	-51.425037
2487.084961	-55.131935
2492.468262	-56.744812
2497.851562	-54.519379
2503.234863	-54.883476
2508.618164	-60.182789
2514.001465	-63.507366
2519.384766	-61.135635
2524.768066	-57.125782
2530.151367	-52.152622
2535.534668	-50.268986
2540.917969	-50.628117
2546.301270	-50.470612
2551.684570	-48.469906
2557.067871	-46.897251
2562.451172	-45.904808
2567.834473	-46.477509
2573.217773	-48.404369
2578.601074	-48.092991
2583.984375	-46.714878
2589.367676	-47.144154
2594.750977	-46.937580
2600.134277	-45.397949
2605.517578	-44.417194
2610.900879	-43.575607
2616.284180	-42.103058
2621.667480	-41.576710
2627.050781	-42.780247
2632.434082	-44.069191
2637.817383	-42.694954
2643.200684	-41.883835
2648.583984	-43.909920
2653.967285	-48.677914
2659.350586	-44.877522
2664.733887	-42.016747
2670.117188	-43.287544
2675.500488	-49.242012
2680.883789	-47.809616
2686.267090	-45.243450
2691.650391	-47.657730
2697.033691	-52.007908
2702.416992	-49.367645
2707.800293	-48.354660
2713.183594	-51.273262
2718.566895	-56.919960
2723.950195	-53.057514
2729.333496	-52.005180
2734.716797	-56.995689
2740.100098	-53.937878
2745.483398	-47.562378
2750.866699	-46.472088
2756.250000	-48.989075
2761.633301	-48.453255
2767.016602	-46.022190
2772.399902	-46.728390
2777.783203	-48.285969
2783.166504	-47.021908
2788.549805	-47.362598
2793.933105	-51.057419
2799.316406	-50.225315
2804.699707	-47.056915
2810.083008	-48.254341
2815.466309	-53.887100
2820.849609	-52.112667
2826.232910	-46.953918
2831.616211	-46.727600
2836.999512	-51.431141
2842.382812	-53.331562
2847.766113	-47.692421
2853.149414	-47.357964
2858.532715	-52.232250
2863.916016	-54.132042
2869.299316	-49.748688
2874.682617	-50.038357
2880.065918	-54.520023
2885.449219	-56.291943
2890.832520	-53.280590
2896.215820	-53.815472
2901.599121	-53.772030
2906.982422	-53.801773
2912.365723	-55.858208
2917.749023	-60.487972
2923.132324	-58.097214
2928.515625	-55.996056
2933.898926	-56.748604
2939.282227	-57.696384
2944.665527	-58.749844
2950.048828	-62.839012
2955.432129	-61.206116
2960.815430	-54.034267
2966.198730	-52.164108
2971.582031	-54.569138
2976.965332	-56.943600
2982.348633	-49.435482
2987.731934	-46.824512
2993.115234	-47.350773
2998.498535	-49.859108
3003.881836	-48.089417
3009.265137	-45.202114
3014.648438	-44.699104
3020.031738	-46.775341
3025.415039	-48.991421
3030.798340	-46.885895
3036.181641	-45.454918
3041.564941	-46.682732
3046.948242	-49.238731
3052.331543	-47.851330
3057.714844	-44.979687
3063.098145	-44.855801
3068.481445	-46.449791
3073.864746	-45.877125
3079.248047	-43.533058
3084.631348	-42.895107
3090.014648	-43.852161
3095.397949	-44.500835
3100.781250	-43.183987
3106.164551	-42.655445
3111.547852	-43.405334
3116.931152	-44.369957
3122.314453	-44.159412
3127.697754	-43.779297
3133.081055	-44.066151
3138.464355	-44.653370
3143.847656	-44.679420
3149.230957	-44.782566
3154.614258	-45.071106
3159.997559	-45.614704
3165.380859	-46.667427
3170.764160	-48.150669
3176.147461	-48.643642
3181.530762	-49.319267
3186.914062	-51.535492
3192.297363	-54.206753
3197.680664	-53.625648
3203.063965	-54.219559
3208.447266	-58.916527
3213.830566	-56.096066
3219.213867	-50.274830
3224.597168	-49.249744
3229.980469	-52.907612
3235.363770	-52.408546
3240.747070	-45.852402
3246.130371	-44.714802
3251.513672	-47.612389
3256.896973	-53.913521
3262.280273	-48.978493
3267.663574	-46.176788
3273.046875	-47.599865
3278.430176	-52.170719
3283.813477	-50.201412
3289.196777	-46.836662
3294.580078	-46.808628
3299.963379	-49.517296
3305.346680	-51.761646
3310.729980	-47.825863
3316.113281	-46.642582
3321.496582	-48.853661
3326.879883	-52.151062
3332.263184	-48.521538
3337.646484	-46.541031
3343.029785	-47.835201
3348.413086	-51.004360
3353.796387	-51.316193
3359.179688	-50.183533
3364.562988	-50.718819
3369.946289	-52.301399
3375.329590	-54.564396
3380.712891	-57.380238
3386.096191	-55.551086
3391.479492	-53.421459
3396.862793	-53.026936
3402.246094	-54.235451
3407.629395	-55.591068
3413.012695	-54.892982
3418.395996	-52.372452
3423.779297	-51.030987
3429.162598	-50.664211
3434.545898	-51.580505
3439.929199	-52.694691
3445.312500	-52.115341
3450.695801	-50.855888
3456.079102	-51.056225
3461.462402	-53.240387
3466.845703	-54.832661
3472.229004	-52.995361
3477.612305	-51.965340
3482.995605	-53.388527
3488.378906	-56.972256
3493.762207	-55.921467
3499.145508	-52.886181
3504.528809	-52.608025
3509.912109	-56.096161
3515.295410	-61.041256
3520.678711	-57.829140
3526.062012	-57.409454
3531.445312	-58.034576
3536.828613	-53.458866
3542.211914	-51.301517
3547.595215	-53.118744
3552.978516	-58.862648
3558.361816	-53.489014
3563.745117	-49.893784
3569.128418	-49.991566
3574.511719	-52.521881
3579.895020	-54.007801
3585.278320	-51.175484
3590.661621	-48.075958
3596.044922	-48.118961
3601.428223	-51.392143
3606.811523	-56.430122
3612.194824	-51.289845
3617.578125	-49.589893
3622.961426	-51.181973
3628.344727	-55.995583
3633.728027	-55.136356
3639.111328	-50.615780
3644.494629	-50.545029
3649.877930	-55.006248
3655.261230	-65.212723
3660.644531	-62.028618
3666.027832	-58.678776
3671.411133	-61.146812
3676.794434	-68.482399
3682.177734	-62.751236
3687.561035	-59.784416
3692.944336	-61.483589
3698.327637	-64.549858
3703.710938	-63.991199
3709.094238	-62.084408
3714.477539	-62.007751
3719.860840	-61.755508
3725.244141	-59.907532
3730.627441	-58.748985
3736.010742	-57.670509
3741.394043	-56.800117
3746.777344	-56.471809
3752.160645	-56.312080
3757.543945	-55.341141
3762.927246	-54.313759
3768.310547	-54.242142
3773.693848	-55.711823
3779.077148	-54.792431
3784.460449	-52.218948
3789.843750	-51.958435
3795.227051	-54.178333
3800.610352	-53.181702
3805.993652	-51.537376
3811.376953	-53.115391
3816.760254	-54.185776
3822.143555	-52.251900
3827.526855	-52.482174
3832.910156	-53.759258
3838.293457	-52.587894
3843.676758	-51.825809
3849.060059	-54.849022
3854.443359	-56.636257
3859.826660	-52.521751
3865.209961	-51.888172
3870.593262	-55.140766
3875.976562	-52.646233
3881.359863	-48.880188
3886.743164	-48.955048
3892.126465	-53.140759
3897.509766	-54.402218
3902.893066	-50.397217
3908.276367	-50.696609
3913.659668	-53.373108
3919.042969	-52.377087
3924.426270	-48.991291
3929.809570	-47.862606
3935.192871	-50.190151
3940.576172	-52.891842
3945.959473	-50.999325
3951.342773	-50.994629
3956.726074	-52.386925
3962.109375	-51.442242
3967.492676	-50.402355
3972.875977	-51.662106
3978.259277	-51.006721
3983.642578	-50.990986
3989.025879	-54.963966
3994.409180	-58.490601
3999.792480	-55.587124
4005.175781	-57.079037
4010.559082	-62.062805
4015.942383	-60.355255
4021.325684	-58.346024
4026.708984	-58.372368
4032.092285	-55.786537
4037.475586	-52.398399
4042.858887	-50.755360
4048.242188	-50.069378
4053.625488	-50.129631
4059.008789	-50.269604
4064.392090	-49.623383
4069.775391	-48.268269
4075.158691	-48.178890
4080.541992	-49.697601
4085.925293	-49.792778
4091.308594	-47.870480
4096.691895	-47.158257
4102.075195	-48.125340
4107.458496	-49.411861
4112.841797	-48.240044
4118.225098	-46.928082
4123.608398	-46.703205
4128.991699	-47.770287
4134.375000	-48.775623
4139.758301	-47.676311
4145.141602	-46.822388
4150.524902	-48.193100
4155.908203	-51.451336
4161.291504	-51.660313
4166.674805	-48.793365
4172.058105	-48.862320
4177.441406	-52.183952
4182.824707	-55.925060
4188.208008	-51.548710
4193.591309	-50.462440
4198.974609	-53.457073
4204.357910	-60.077026
4209.741211	-55.075302
4215.124512	-52.627945
4220.507812	-54.290627
4225.891113	-61.116253
4231.274414	-60.617565
4236.657715	-57.134380
4242.041016	-58.440151
4247.424316	-63.932423
4252.807617	-61.137535
4258.190918	-60.407722
4263.574219	-63.243469
4268.957520	-66.196098
4274.340820	-62.206028
4279.724121	-59.200130
4285.107422	-60.972710
4290.490723	-64.822823
4295.874023	-56.501495
4301.257324	-53.003792
4306.640625	-53.730175
4312.023926	-59.043842
4317.407227	-58.659237
4322.790527	-53.778683
4328.173828	-53.825756
4333.557129	-58.370041
4338.940430	-60.111259
4344.323730	-55.535511
4349.707031	-55.271500
4355.090332	-59.921463
4360.473633	-67.546532
4365.856934	-60.175568
4371.240234	-59.847015
4376.623535	-61.071098
4382.006836	-58.655483
4387.390137	-54.963982
4392.773438	-53.395340
4398.156738	-54.450417
4403.540039	-55.237640
4408.923340	-53.421116
4414.306641	-51.998775
4419.689941	-52.235909
4425.073242	-53.670578
4430.456543	-53.279633
4435.839844	-52.937542
4441.223145	-54.344322
4446.606445	-55.869705
4451.989746	-53.771969
4457.373047	-52.189590
4462.756348	-53.048656
4468.139648	-56.676598
4473.522949	-55.341648
4478.906250	-52.630226
4484.289551	-53.803913
4489.672852	-59.342220
4495.056152	-58.462406
4500.439453	-54.530586
4505.822754	-55.689232
4511.206055	-60.197838
4516.589355	-57.855698
4521.972656	-54.570728
4527.355957	-54.357891
4532.739258	-58.110085
4538.122559	-64.565384
4543.505859	-58.410789
4548.889160	-54.555103
4554.272461	-54.477928
4559.655762	-57.451969
4565.039062	-60.652115
4570.422363	-56.945293
4575.805664	-54.825737
4581.188965	-55.058834
4586.572266	-56.320381
4591.955566	-57.129662
4597.338867	-57.282612
4602.722168	-56.796890
4608.105469	-55.375172
4613.488770	-55.324245
4618.872070	-57.728531
4624.255371	-58.350410
4629.638672	-54.734840
4635.021973	-53.803345
4640.405273	-56.260357
4645.788574	-62.405483
4651.171875	-57.006557
4656.555176	-54.208652
4661.938477	-56.085938
4667.321777	-62.998962
4672.705078	-60.921440
4678.088379	-58.137470
4683.471680	-61.018627
4688.854980	-64.774734
4694.238281	-56.989906
4699.621582	-54.583675
4705.004883	-57.639671
4710.388184	-63.682507
4715.771484	-55.887009
4721.154785	-52.709927
4726.538086	-54.294174
4731.921387	-59.395252
4737.304688	-54.520596
4742.687988	-51.333992
4748.071289	-52.954021
4753.454590	-57.331200
4758.837891	-55.068462
4764.221191	-53.873466
4769.604492	-55.954536
4774.987793	-57.749844
4780.371094	-60.390697
4785.754395	-62.989357
4791.137695	-58.780903
4796.520996	-57.185970
4801.904297	-59.562695
4807.287598	-64.234795
4812.670898	-62.377991
4818.054199	-59.288841
4823.437500	-56.338711
4828.820801	-54.488544
4834.204102	-55.868725
4839.587402	-59.967163
4844.970703	-52.755661
4850.354004	-49.294857
4855.737305	-49.531563
4861.120605	-53.347778
