Frequency (Hz)	Level (dB)
5.383301	-36.349930
10.766602	-35.063046
16.149902	-35.451916
21.533203	-37.427219
26.916504	-40.909294
32.299805	-48.309822
37.683105	-44.483772
43.066406	-43.298275
48.449707	-41.097866
53.833008	-36.435368
59.216309	-32.220009
64.599609	-29.626768
69.982910	-27.516533
75.366211	-25.999155
80.749512	-25.012493
86.132812	-24.545609
91.516113	-24.250193
96.899414	-23.773520
102.282715	-23.105015
107.666016	-22.452095
113.049316	-21.798994
118.432617	-21.239843
123.815918	-20.898518
129.199219	-20.622692
134.582520	-20.519423
139.965820	-20.608625
145.349121	-20.941788
150.732422	-21.162762
156.115723	-21.694544
161.499023	-22.571831
166.882324	-23.419886
172.265625	-24.043705
177.648926	-24.837568
183.032227	-25.725039
188.415527	-27.107954
193.798828	-28.729553
199.182129	-30.998188
204.565430	-33.804600
209.948730	-35.605179
215.332031	-39.459179
220.715332	-45.084034
226.098633	-44.968418
231.481934	-39.037388
236.865234	-36.744926
242.248535	-36.996258
247.631836	-35.973331
253.015137	-35.125713
258.398438	-35.907089
263.781738	-39.047733
269.165039	-43.089420
274.548340	-35.698536
279.931641	-30.906511
285.314941	-30.688488
290.698242	-30.738375
296.081543	-30.281500
301.464844	-29.071529
306.848145	-27.839012
312.231445	-28.864883
317.614746	-28.746998
322.998047	-28.039255
328.381348	-28.443724
333.764648	-29.074459
339.147949	-29.239616
344.531250	-31.062481
349.914551	-38.162815
355.297852	-32.744030
360.681152	-31.252609
366.064453	-32.326202
371.447754	-33.367374
376.831055	-34.538074
382.214355	-32.726387
387.597656	-31.877899
392.980957	-32.477451
398.364258	-32.590668
403.747559	-33.309662
409.130859	-34.815716
414.514160	-30.813358
419.897461	-28.238457
425.280762	-26.034775
430.664062	-24.930958
436.047363	-25.762945
441.430664	-26.544710
446.813965	-27.438173
452.197266	-30.488783
457.580566	-30.734629
462.963867	-29.348215
468.347168	-31.133450
473.730469	-29.486666
479.113770	-26.225786
484.497070	-26.854792
489.880371	-27.991936
495.263672	-27.892435
500.646973	-29.863903
506.030273	-37.227924
511.413574	-38.648987
516.796875	-35.193279
522.180176	-32.008717
527.563477	-27.762705
532.946777	-24.136454
538.330078	-21.224028
543.713379	-18.274353
549.096680	-18.088488
554.479980	-19.601572
559.863281	-20.896221
565.246582	-22.417877
570.629883	-23.131613
576.013184	-24.810534
581.396484	-26.051186
586.779785	-26.522268
592.163086	-26.112934
597.546387	-25.844173
602.929688	-24.948994
608.312988	-27.841793
613.696289	-28.725178
619.079590	-27.350142
624.462891	-24.832010
629.846191	-22.792118
