Frequency (Hz)	Level (dB)
5.383301	-28.615959
10.766602	-23.647692
16.149902	-23.105516
21.533203	-22.917706
26.916504	-20.740637
32.299805	-22.038164
37.683105	-20.693453
43.066406	-20.091928
48.449707	-22.209082
53.833008	-20.889641
59.216309	-22.904036
64.599609	-24.189508
69.982910	-23.556658
75.366211	-26.937328
80.749512	-24.826597
86.132812	-25.790691
91.516113	-26.606319
96.899414	-24.635471
102.282715	-27.690573
107.666016	-26.068468
113.049316	-27.640324
118.432617	-30.552544
123.815918	-28.407644
129.199219	-30.772005
134.582520	-31.835575
139.965820	-30.243126
145.349121	-35.213478
150.732422	-35.056999
156.115723	-32.895409
161.499023	-37.326103
166.882324	-32.943966
172.265625	-31.700550
177.648926	-35.050690
183.032227	-31.311119
188.415527	-32.648861
193.798828	-34.700329
199.182129	-31.473732
204.565430	-35.167480
209.948730	-33.220551
215.332031	-32.891430
220.715332	-38.197411
226.098633	-32.862766
231.481934	-36.885773
236.865234	-36.296989
242.248535	-34.780571
247.631836	-41.226406
253.015137	-36.033115
258.398438	-40.989120
263.781738	-38.416420
269.165039	-38.868507
274.548340	-41.033802
279.931641	-38.572483
285.314941	-42.278679
290.698242	-39.329746
296.081543	-40.810287
301.464844	-41.766663
306.848145	-38.591507
312.231445	-42.291637
317.614746	-42.109497
322.998047	-40.946297
328.381348	-45.875267
333.764648	-40.764927
339.147949	-44.282860
344.531250	-43.188763
349.914551	-46.138260
355.297852	-39.841557
360.681152	-38.108852
366.064453	-43.239201
371.447754	-38.929516
376.831055	-41.875496
382.214355	-39.812172
387.597656	-39.997017
392.980957	-46.282688
398.364258	-43.138271
403.747559	-43.587978
409.130859	-39.976498
414.514160	-39.812988
419.897461	-43.834351
425.280762	-41.044670
430.664062	-42.593773
436.047363	-46.994835
441.430664	-44.143837
446.813965	-41.950050
452.197266	-44.776245
457.580566	-45.085300
462.963867	-41.803257
468.347168	-44.652550
473.730469	-45.277893
479.113770	-43.085854
484.497070	-49.162464
489.880371	-45.088539
495.263672	-48.059799
500.646973	-48.747921
506.030273	-48.338615
