Frequency (Hz)	Level (dB)
5.383301	-39.152580
10.766602	-34.427704
16.149902	-33.442249
21.533203	-33.973373
26.916504	-34.489620
32.299805	-35.558430
37.683105	-37.087841
43.066406	-37.222305
48.449707	-34.565414
53.833008	-35.282238
59.216309	-38.067646
64.599609	-38.157372
69.982910	-38.395947
75.366211	-38.764473
80.749512	-39.216053
86.132812	-40.097107
91.516113	-40.901596
96.899414	-39.960201
102.282715	-40.283741
107.666016	-41.585758
113.049316	-42.623932
118.432617	-46.161682
123.815918	-53.933147
129.199219	-60.852402
134.582520	-54.054642
139.965820	-49.097664
145.349121	-45.703312
150.732422	-43.531643
156.115723	-43.397522
161.499023	-44.133205
166.882324	-43.859997
172.265625	-43.556778
177.648926	-42.786678
183.032227	-42.573711
188.415527	-43.164364
193.798828	-42.953506
199.182129	-42.484592
204.565430	-43.304565
209.948730	-43.201824
215.332031	-42.064735
220.715332	-41.001179
226.098633	-40.250729
231.481934	-39.372200
236.865234	-38.696449
242.248535	-38.569088
247.631836	-38.549076
253.015137	-38.551991
258.398438	-38.954796
263.781738	-39.325222
269.165039	-39.769642
274.548340	-40.162594
279.931641	-40.203739
285.314941	-40.444889
290.698242	-40.982422
296.081543	-40.697628
301.464844	-40.244377
306.848145	-40.388847
312.231445	-40.236221
317.614746	-40.881561
322.998047	-42.357769
328.381348	-43.419838
333.764648	-43.074474
339.147949	-41.569920
344.531250	-40.106785
349.914551	-39.265919
355.297852	-39.134430
360.681152	-38.819176
366.064453	-38.582623
371.447754	-38.660698
376.831055	-39.149414
382.214355	-39.768658
387.597656	-40.544968
392.980957	-41.921089
398.364258	-43.305435
403.747559	-44.927742
409.130859	-45.980942
414.514160	-45.751259
419.897461	-45.755962
425.280762	-46.228062
430.664062	-46.726891
436.047363	-46.129025
441.430664	-45.959122
446.813965	-45.967575
452.197266	-46.172565
457.580566	-47.319080
462.963867	-50.199913
468.347168	-53.970833
473.730469	-56.085915
479.113770	-59.224167
484.497070	-60.076725
489.880371	-55.457722
495.263672	-53.284088
500.646973	-52.729801
506.030273	-51.287552
511.413574	-49.852364
516.796875	-49.075405
522.180176	-48.153934
527.563477	-47.083847
532.946777	-45.455833
538.330078	-42.464169
543.713379	-39.338657
549.096680	-36.851131
554.479980	-35.226746
559.863281	-35.083355
565.246582	-36.330975
570.629883	-38.235424
576.013184	-41.223915
581.396484	-42.991268
586.779785	-42.355419
592.163086	-43.845818
597.546387	-49.334858
602.929688	-52.354984
608.312988	-47.882351
613.696289	-45.889874
619.079590	-44.483757
624.462891	-44.361176
629.846191	-45.674198
635.229492	-45.000546
640.612793	-43.450050
645.996094	-44.102127
651.379395	-45.776054
656.762695	-46.562347
662.145996	-49.484001
667.529297	-52.166172
672.912598	-51.136517
678.295898	-51.717083
683.679199	-53.870495
689.062500	-54.365078
694.445801	-53.113235
699.829102	-52.779217
705.212402	-55.744595
710.595703	-62.175129
715.979004	-69.647171
721.362305	-69.989250
726.745605	-61.355110
732.128906	-58.640713
737.512207	-58.668255
742.895508	-59.414806
748.278809	-58.497276
753.662109	-57.949299
759.045410	-65.189468
764.428711	-65.729095
769.812012	-57.715256
775.195312	-55.519802
780.578613	-56.127300
785.961914	-55.072281
791.345215	-51.212662
796.728516	-49.022434
802.111816	-48.339031
807.495117	-46.779106
812.878418	-44.475109
818.261719	-42.555630
823.645020	-41.363308
829.028320	-40.717094
834.411621	-40.586483
839.794922	-41.451035
845.178223	-42.071510
850.561523	-45.025349
855.944824	-46.488983
861.328125	-52.674904
866.711426	-55.880505
872.094727	-52.051147
877.478027	-52.493176
882.861328	-48.222248
888.244629	-46.036053
893.627930	-44.390324
899.011230	-43.988415
904.394531	-44.329926
909.777832	-42.683628
915.161133	-41.525864
920.544434	-41.904793
925.927734	-42.223194
931.311035	-43.453922
936.694336	-47.351128
942.077637	-51.712246
947.460938	-50.495144
952.844238	-50.130100
958.227539	-53.232620
963.610840	-59.504452
968.994141	-61.835648
974.377441	-56.890995
979.760742	-54.273605
985.144043	-50.498314
990.527344	-49.223328
995.910645	-50.320206
1001.293945	-50.676277
1006.677246	-49.999516
1012.060547	-51.260731
1017.443848	-54.270588
1022.827148	-53.534573
1028.210449	-52.609467
1033.593750	-52.563889
1038.977051	-52.144451
1044.360352	-51.813862
1049.743652	-51.263760
1055.126953	-50.047359
1060.510254	-48.857735
1065.893555	-47.069103
1071.276855	-46.709007
1076.660156	-45.312458
1082.043457	-43.030006
1087.426758	-42.264748
1092.810059	-42.686359
1098.193359	-42.606369
1103.576660	-41.573250
1108.959961	-40.267513
1114.343262	-39.362915
1119.726562	-39.457893
1125.109863	-40.895180
1130.493164	-41.883728
1135.876465	-42.334969
1141.259766	-42.522221
1146.643066	-42.734207
1152.026367	-43.655289
1157.409668	-45.020454
1162.792969	-46.247868
1168.176270	-46.964676
1173.559570	-48.148148
1178.942871	-49.794823
1184.326172	-52.480396
1189.709473	-53.980133
1195.092773	-52.688919
1200.476074	-52.894905
1205.859375	-54.302036
1211.242676	-55.850121
1216.625977	-56.179390
1222.009277	-55.113041
1227.392578	-52.486713
1232.775879	-51.612530
1238.159180	-51.860451
1243.542480	-52.463615
1248.925781	-54.806431
1254.309082	-56.808372
1259.692383	-52.671955
1265.075684	-48.736740
1270.458984	-49.761909
1275.842285	-52.675579
1281.225586	-52.213871
1286.608887	-53.375397
1291.992188	-56.179337
1297.375488	-61.428051
1302.758789	-73.374580
