Frequency (Hz)	Level (dB)
5.383301	-29.522095
10.766602	-26.917639
16.149902	-25.738001
21.533203	-25.091204
26.916504	-26.065115
32.299805	-27.363621
37.683105	-26.656414
43.066406	-26.677485
48.449707	-28.000919
53.833008	-28.818468
59.216309	-28.091515
64.599609	-28.679743
69.982910	-30.658331
75.366211	-30.866442
80.749512	-30.755259
86.132812	-32.293278
91.516113	-33.517799
96.899414	-32.900143
102.282715	-32.408321
107.666016	-33.292160
113.049316	-35.955902
118.432617	-35.323711
123.815918	-34.425552
129.199219	-38.457882
134.582520	-41.449516
139.965820	-37.646896
145.349121	-40.699852
150.732422	-41.837479
156.115723	-36.823792
161.499023	-37.439896
166.882324	-39.494461
172.265625	-38.933418
177.648926	-38.442448
183.032227	-39.711384
188.415527	-41.585289
193.798828	-44.044132
199.182129	-48.281315
204.565430	-45.960350
209.948730	-51.184139
215.332031	-44.621670
220.715332	-40.668495
226.098633	-43.242184
231.481934	-47.226963
236.865234	-41.354126
242.248535	-40.936584
247.631836	-42.437828
253.015137	-44.574051
258.398438	-46.484047
263.781738	-46.831390
269.165039	-47.993099
274.548340	-46.591057
279.931641	-46.547806
285.314941	-47.259296
290.698242	-42.180016
296.081543	-38.515404
301.464844	-39.786320
306.848145	-41.407051
312.231445	-40.185936
317.614746	-36.549232
322.998047	-34.759804
328.381348	-35.724804
333.764648	-36.475086
339.147949	-33.751591
344.531250	-29.775822
349.914551	-28.909950
355.297852	-27.694981
360.681152	-24.374809
366.064453	-20.585049
371.447754	-15.278651
376.831055	-14.298146
382.214355	-21.151283
387.597656	-24.819811
392.980957	-28.829945
398.364258	-33.828388
403.747559	-34.354069
409.130859	-32.368015
414.514160	-31.734152
419.897461	-36.429871
425.280762	-33.195927
430.664062	-29.587523
436.047363	-31.048672
441.430664	-33.321739
446.813965	-32.711693
452.197266	-30.626999
457.580566	-33.831257
462.963867	-34.626530
468.347168	-31.775215
473.730469	-30.838938
479.113770	-32.341469
484.497070	-32.039555
489.880371	-29.447182
495.263672	-33.189880
500.646973	-31.039745
506.030273	-30.827810
511.413574	-31.655987
516.796875	-30.136303
522.180176	-27.484711
527.563477	-24.242231
532.946777	-23.635790
538.330078	-19.570898
543.713379	-16.082560
549.096680	-18.268761
554.479980	-25.619423
559.863281	-36.393337
565.246582	-37.351902
570.629883	-34.588760
576.013184	-33.904221
581.396484	-36.141590
586.779785	-39.845699
592.163086	-34.940018
597.546387	-31.482819
602.929688	-30.973598
608.312988	-29.784798
613.696289	-34.018723
619.079590	-37.748482
624.462891	-40.090656
629.846191	-39.718792
635.229492	-37.619434
640.612793	-37.115143
645.996094	-36.948311
651.379395	-37.554386
656.762695	-36.933098
662.145996	-34.447716
667.529297	-35.188366
672.912598	-34.975201
678.295898	-37.071388
683.679199	-34.844994
689.062500	-33.032467
694.445801	-34.118290
699.829102	-41.683750
705.212402	-34.547562
710.595703	-32.078770
715.979004	-34.554115
721.362305	-32.022957
726.745605	-30.956709
732.128906	-33.642563
737.512207	-33.272282
742.895508	-26.584997
748.278809	-26.211853
753.662109	-25.210089
759.045410	-31.399038
764.428711	-28.805555
769.812012	-26.816280
775.195312	-28.819395
780.578613	-34.005810
785.961914	-37.358925
791.345215	-32.615810
796.728516	-25.617903
802.111816	-22.537146
807.495117	-25.431192
812.878418	-30.746618
818.261719	-34.391319
823.645020	-39.968266
829.028320	-41.778599
834.411621	-35.082092
839.794922	-31.983625
845.178223	-30.134613
850.561523	-30.838932
855.944824	-24.836149
861.328125	-20.610371
866.711426	-17.545605
872.094727	-17.714676
877.478027	-23.118635
882.861328	-29.258657
888.244629	-22.145807
893.627930	-18.004391
899.011230	-18.469860
904.394531	-24.140745
909.777832	-29.577694
915.161133	-28.788725
920.544434	-28.243587
925.927734	-35.729050
931.311035	-31.741913
936.694336	-27.932472
942.077637	-29.815786
947.460938	-35.870743
952.844238	-31.002785
958.227539	-32.347687
963.610840	-34.748329
968.994141	-27.555342
974.377441	-25.623156
979.760742	-28.790340
985.144043	-33.614952
990.527344	-33.085972
995.910645	-32.352375
1001.293945	-33.258709
1006.677246	-39.738384
1012.060547	-33.219612
1017.443848	-33.245636
1022.827148	-38.372978
1028.210449	-36.978962
1033.593750	-33.847485
1038.977051	-34.110497
1044.360352	-39.784367
1049.743652	-40.823853
1055.126953	-35.820602
1060.510254	-36.683514
1065.893555	-39.330227
1071.276855	-36.998650
1076.660156	-44.435173
1082.043457	-41.210110
1087.426758	-39.696495
1092.810059	-39.522141
1098.193359	-40.841217
1103.576660	-43.473579
1108.959961	-49.010189
1114.343262	-47.829136
1119.726562	-45.126785
1125.109863	-42.610775
1130.493164	-42.332932
1135.876465	-42.450260
1141.259766	-40.669910
1146.643066	-42.378567
1152.026367	-46.116249
1157.409668	-42.695278
1162.792969	-46.324471
1168.176270	-45.225929
1173.559570	-38.558311
1178.942871	-40.803978
1184.326172	-39.503166
1189.709473	-39.739086
1195.092773	-43.594902
1200.476074	-32.289257
1205.859375	-31.982374
1211.242676	-36.042534
1216.625977	-31.340893
1222.009277	-32.850388
1227.392578	-32.906319
1232.775879	-34.456806
1238.159180	-31.589954
1243.542480	-28.954712
1248.925781	-32.238560
1254.309082	-35.177753
1259.692383	-32.712082
1265.075684	-28.002699
1270.458984	-27.408484
1275.842285	-29.641939
1281.225586	-32.731182
1286.608887	-32.178780
1291.992188	-31.611837
1297.375488	-35.512512
1302.758789	-38.522247
1308.142090	-38.040142
1313.525391	-37.362869
1318.908691	-39.517307
1324.291992	-43.736889
1329.675293	-41.273724
1335.058594	-40.505169
1340.441895	-46.308537
1345.825195	-46.659046
1351.208496	-37.770607
1356.591797	-36.269073
1361.975098	-38.330658
1367.358398	-41.150837
1372.741699	-44.861404
1378.125000	-45.577572
1383.508301	-42.053940
1388.891602	-46.793076
1394.274902	-48.661797
1399.658203	-46.893852
1405.041504	-47.078587
1410.424805	-51.341759
1415.808105	-52.402802
1421.191406	-49.749271
