Frequency (Hz)	Level (dB)
5.383301	-31.704599
10.766602	-28.633692
16.149902	-26.353554
21.533203	-25.979700
26.916504	-25.997816
32.299805	-26.574984
37.683105	-26.459373
43.066406	-26.711426
48.449707	-26.025518
53.833008	-26.120089
59.216309	-26.921528
64.599609	-28.322821
69.982910	-30.226048
75.366211	-32.112068
80.749512	-34.889626
86.132812	-35.379959
91.516113	-33.638733
96.899414	-31.345098
102.282715	-28.808081
107.666016	-27.226564
113.049316	-26.935791
118.432617	-26.609537
123.815918	-26.699070
129.199219	-27.036066
134.582520	-26.940334
139.965820	-28.601089
145.349121	-28.843922
150.732422	-29.343815
156.115723	-30.249573
161.499023	-30.132311
166.882324	-30.844650
172.265625	-30.418030
177.648926	-30.147907
183.032227	-34.683182
188.415527	-40.763687
193.798828	-41.149612
199.182129	-43.166107
204.565430	-44.879677
209.948730	-47.812767
215.332031	-44.419998
220.715332	-40.607616
226.098633	-39.645882
231.481934	-33.942184
236.865234	-32.721569
242.248535	-35.679588
247.631836	-32.453785
253.015137	-31.740414
258.398438	-32.751022
263.781738	-33.079910
269.165039	-32.826515
274.548340	-34.491638
279.931641	-34.982426
285.314941	-36.701309
290.698242	-35.201847
296.081543	-33.769817
301.464844	-36.264866
306.848145	-34.237877
312.231445	-35.505653
317.614746	-36.096748
322.998047	-37.556091
328.381348	-37.252106
333.764648	-37.570282
339.147949	-39.863647
344.531250	-38.460369
349.914551	-38.888580
355.297852	-42.009884
360.681152	-38.018349
366.064453	-39.336521
371.447754	-41.887230
376.831055	-45.711922
382.214355	-41.801575
387.597656	-35.692532
392.980957	-35.217644
398.364258	-43.118080
403.747559	-40.686623
409.130859	-36.180588
414.514160	-36.591198
419.897461	-30.320332
425.280762	-24.292719
430.664062	-27.005777
436.047363	-35.192089
441.430664	-35.941994
446.813965	-37.012371
452.197266	-38.159771
457.580566	-39.010235
462.963867	-38.374100
468.347168	-39.069763
473.730469	-40.588676
479.113770	-46.206223
484.497070	-47.082424
489.880371	-39.961246
495.263672	-38.299900
500.646973	-36.639462
506.030273	-38.973759
511.413574	-42.965893
516.796875	-38.768238
522.180176	-34.717258
527.563477	-34.495979
532.946777	-33.159466
538.330078	-34.825092
543.713379	-33.745975
549.096680	-34.568699
554.479980	-36.617485
559.863281	-42.030479
565.246582	-39.789589
570.629883	-36.430786
576.013184	-35.116581
581.396484	-37.380985
586.779785	-40.775925
592.163086	-38.281586
597.546387	-39.759068
602.929688	-40.462914
608.312988	-40.692673
613.696289	-41.168537
619.079590	-44.774944
624.462891	-43.868759
629.846191	-41.554642
635.229492	-42.098034
640.612793	-41.352596
645.996094	-43.081043
651.379395	-44.578953
656.762695	-42.914349
662.145996	-43.480087
667.529297	-48.114296
672.912598	-47.135944
678.295898	-47.906300
683.679199	-45.203571
689.062500	-47.206947
694.445801	-50.491337
