Frequency (Hz)	Level (dB)
5.383301	-33.820312
10.766602	-29.434376
16.149902	-28.080904
21.533203	-27.795027
26.916504	-27.820427
32.299805	-27.463709
37.683105	-27.543968
43.066406	-28.051270
48.449707	-28.631153
53.833008	-28.637880
59.216309	-28.661890
64.599609	-29.030087
69.982910	-29.415590
75.366211	-29.828453
80.749512	-29.929850
86.132812	-30.064976
91.516113	-30.313532
96.899414	-30.348986
102.282715	-30.402809
107.666016	-30.557104
113.049316	-31.027891
118.432617	-31.149893
123.815918	-30.567101
129.199219	-30.158110
134.582520	-30.320091
139.965820	-30.599112
145.349121	-29.268114
150.732422	-28.108227
156.115723	-28.693363
161.499023	-31.343618
166.882324	-35.464676
172.265625	-35.069515
177.648926	-36.041100
183.032227	-34.866211
188.415527	-31.961250
193.798828	-33.302547
199.182129	-38.918922
204.565430	-42.887985
209.948730	-37.345287
215.332031	-34.772980
220.715332	-31.585831
226.098633	-30.690790
231.481934	-30.362757
236.865234	-30.544786
242.248535	-30.566101
247.631836	-32.706749
253.015137	-40.927387
258.398438	-34.290497
263.781738	-30.044552
269.165039	-29.659958
274.548340	-28.778145
279.931641	-25.914494
285.314941	-27.525034
290.698242	-32.274845
296.081543	-31.835918
301.464844	-33.025101
306.848145	-36.951130
312.231445	-35.367229
317.614746	-33.491341
322.998047	-34.713238
328.381348	-38.407150
333.764648	-37.829212
339.147949	-36.627953
344.531250	-40.512897
349.914551	-42.072536
355.297852	-38.936317
360.681152	-40.238819
366.064453	-43.282497
371.447754	-39.207962
376.831055	-36.583130
382.214355	-35.527363
387.597656	-33.669067
392.980957	-32.992123
398.364258	-35.958561
403.747559	-38.123070
409.130859	-38.514442
414.514160	-41.377781
419.897461	-44.761749
425.280762	-44.297760
430.664062	-42.889568
436.047363	-44.274704
441.430664	-41.034096
446.813965	-36.479271
452.197266	-34.110470
457.580566	-35.753456
462.963867	-34.997864
468.347168	-30.742716
473.730469	-30.946079
479.113770	-37.219036
484.497070	-31.633898
489.880371	-27.115166
495.263672	-26.998777
500.646973	-27.934671
506.030273	-28.274679
511.413574	-29.144188
516.796875	-29.655024
522.180176	-32.561199
527.563477	-41.892574
532.946777	-41.125198
538.330078	-38.034321
543.713379	-37.745941
549.096680	-40.693924
554.479980	-45.500065
