Frequency (Hz)	Level (dB)
5.383301	-42.814102
10.766602	-42.859745
16.149902	-44.332439
21.533203	-46.407692
26.916504	-48.321918
32.299805	-45.195061
37.683105	-42.376770
43.066406	-42.504570
48.449707	-41.479149
53.833008	-39.232075
59.216309	-35.931282
64.599609	-34.670113
69.982910	-35.713085
75.366211	-36.282963
80.749512	-36.094170
86.132812	-36.099777
91.516113	-37.550354
96.899414	-40.640629
102.282715	-43.800274
107.666016	-42.083549
113.049316	-37.847858
118.432617	-35.945503
123.815918	-36.521198
129.199219	-36.449398
134.582520	-35.274891
139.965820	-35.479904
145.349121	-37.226395
150.732422	-40.868565
156.115723	-47.292850
161.499023	-57.456425
166.882324	-52.488541
172.265625	-47.848080
177.648926	-44.028942
183.032227	-40.849636
188.415527	-43.051109
193.798828	-50.396034
199.182129	-43.212219
204.565430	-36.194164
209.948730	-32.603264
215.332031	-31.529873
220.715332	-33.658302
226.098633	-39.640656
231.481934	-48.192619
236.865234	-48.092983
242.248535	-44.333645
247.631836	-44.277760
253.015137	-37.849659
258.398438	-34.773235
263.781738	-33.673710
269.165039	-34.402817
274.548340	-33.290428
279.931641	-31.615854
285.314941	-35.641495
290.698242	-34.745945
296.081543	-31.760479
301.464844	-31.351870
306.848145	-28.083879
312.231445	-24.601013
317.614746	-25.511076
322.998047	-26.019524
328.381348	-21.100796
333.764648	-19.450121
339.147949	-19.717543
344.531250	-19.819759
349.914551	-22.178474
355.297852	-24.214840
360.681152	-24.314634
366.064453	-25.451965
371.447754	-28.342022
376.831055	-31.555155
382.214355	-29.950520
387.597656	-29.973093
392.980957	-35.311562
398.364258	-40.753761
403.747559	-43.791794
409.130859	-37.173527
414.514160	-33.306587
419.897461	-32.895145
425.280762	-30.080538
430.664062	-28.547169
436.047363	-29.410604
441.430664	-33.149597
446.813965	-33.757851
452.197266	-31.198618
457.580566	-31.746584
462.963867	-34.457752
468.347168	-35.287659
473.730469	-33.457691
479.113770	-29.269472
484.497070	-28.510302
489.880371	-30.226976
495.263672	-30.082193
500.646973	-27.273226
506.030273	-29.458220
511.413574	-30.842155
516.796875	-22.845226
522.180176	-21.130501
527.563477	-21.932301
532.946777	-20.176603
538.330078	-18.581461
543.713379	-18.097248
549.096680	-19.479940
554.479980	-22.391676
559.863281	-23.742182
565.246582	-22.946293
570.629883	-24.497042
576.013184	-28.452139
581.396484	-34.154430
586.779785	-38.517139
592.163086	-37.986027
597.546387	-35.599777
602.929688	-30.943855
608.312988	-28.509708
613.696289	-26.532377
619.079590	-24.608196
624.462891	-26.032127
629.846191	-25.184959
635.229492	-23.217827
640.612793	-24.255541
645.996094	-26.092630
651.379395	-27.251795
656.762695	-28.022757
662.145996	-28.972561
667.529297	-28.523527
672.912598	-28.080622
678.295898	-28.198608
683.679199	-27.300873
689.062500	-28.690132
694.445801	-34.508690
699.829102	-47.503971
705.212402	-36.182262
710.595703	-33.339542
715.979004	-34.673576
721.362305	-40.124763
726.745605	-44.386456
732.128906	-41.499390
737.512207	-39.605583
742.895508	-37.650486
748.278809	-37.755325
753.662109	-40.344234
759.045410	-43.349659
764.428711	-43.526009
769.812012	-44.611691
775.195312	-47.016792
780.578613	-46.252548
785.961914	-47.101208
791.345215	-48.983665
796.728516	-46.907665
802.111816	-43.633492
807.495117	-46.081749
812.878418	-45.534664
818.261719	-40.678265
823.645020	-36.583614
829.028320	-35.640881
834.411621	-39.241531
839.794922	-42.439919
845.178223	-40.371181
850.561523	-39.448002
855.944824	-42.437832
861.328125	-49.785343
866.711426	-44.529457
872.094727	-40.800644
877.478027	-40.022869
882.861328	-39.988705
888.244629	-38.982758
893.627930	-37.523598
899.011230	-37.022018
904.394531	-38.709572
909.777832	-41.702885
915.161133	-44.652653
920.544434	-44.979675
925.927734	-41.056538
931.311035	-38.592968
936.694336	-39.067257
942.077637	-39.314518
947.460938	-37.932301
952.844238	-38.531662
958.227539	-41.829548
963.610840	-43.971802
968.994141	-41.030838
974.377441	-40.188442
979.760742	-40.282948
985.144043	-41.193920
990.527344	-43.376186
995.910645	-46.520264
1001.293945	-45.470322
1006.677246	-44.916702
1012.060547	-47.078976
1017.443848	-49.389694
1022.827148	-49.742615
1028.210449	-45.557400
1033.593750	-41.149467
1038.977051	-40.253197
1044.360352	-41.017231
1049.743652	-42.306656
1055.126953	-41.713383
1060.510254	-41.909119
1065.893555	-46.336319
1071.276855	-48.917027
1076.660156	-46.373390
1082.043457	-42.371376
1087.426758	-42.600235
1092.810059	-43.684254
1098.193359	-47.184853
1103.576660	-54.000420
1108.959961	-49.372646
1114.343262	-49.202827
1119.726562	-44.117397
1125.109863	-38.636055
1130.493164	-36.306572
1135.876465	-36.505592
1141.259766	-37.294407
1146.643066	-37.014744
1152.026367	-36.495853
1157.409668	-37.360718
1162.792969	-38.795029
1168.176270	-38.880150
1173.559570	-39.151726
1178.942871	-40.238419
1184.326172	-40.092434
1189.709473	-38.658161
1195.092773	-38.120922
1200.476074	-37.095615
1205.859375	-36.384758
1211.242676	-36.280052
1216.625977	-36.346691
1222.009277	-36.729282
1227.392578	-37.144924
1232.775879	-37.416859
1238.159180	-38.329548
1243.542480	-40.471668
1248.925781	-42.234917
1254.309082	-43.129059
1259.692383	-44.938454
1265.075684	-49.083740
1270.458984	-51.546085
1275.842285	-50.775036
1281.225586	-51.354126
1286.608887	-51.479950
1291.992188	-49.226318
1297.375488	-49.258492
1302.758789	-52.941120
1308.142090	-49.794075
1313.525391	-44.344574
1318.908691	-42.715290
1324.291992	-44.250076
1329.675293	-47.832191
1335.058594	-47.193600
1340.441895	-43.594032
