Frequency (Hz)	Level (dB)
1512.707520	-35.449936
1518.090820	-34.650055
1523.474121	-33.850288
1528.857422	-33.041721
1534.240723	-33.029121
1539.624023	-32.864670
1545.007324	-34.740570
1550.390625	-35.154850
1555.773926	-36.694607
1561.157227	-37.594578
1566.540527	-41.009640
1571.923828	-45.765491
1577.307129	-42.085796
1582.690430	-42.573658
1588.073730	-42.238598
1593.457031	-42.017838
1598.840332	-41.766548
1604.223633	-41.709961
1609.606934	-41.622341
1614.990234	-41.254608
1620.373535	-39.895809
1625.756836	-40.588120
1631.140137	-45.362312
1636.523438	-46.258545
1641.906738	-41.465969
1647.290039	-36.605740
1652.673340	-36.556583
1658.056641	-39.588570
1663.439941	-43.266506
1668.823242	-45.184147
1674.206543	-46.209259
1679.589844	-44.401821
1684.973145	-40.328064
1690.356445	-38.460110
1695.739746	-38.206688
1701.123047	-39.130466
1706.506348	-41.618298
1711.889648	-43.015549
1717.272949	-43.798206
1722.656250	-43.716663
1728.039551	-42.464745
1733.422852	-40.953529
1738.806152	-39.557945
1744.189453	-39.610039
1749.572754	-39.698418
1754.956055	-38.931072
1760.339355	-38.789612
1765.722656	-39.672813
1771.105957	-40.059593
1776.489258	-39.849007
1781.872559	-39.911434
1787.255859	-42.462170
1792.639160	-46.300442
1798.022461	-48.101566
1803.405762	-47.333820
1808.789062	-45.995613
1814.172363	-45.227081
1819.555664	-46.504662
1824.938965	-47.037155
1830.322266	-46.965729
1835.705566	-48.531399
1841.088867	-46.656315
1846.472168	-42.756329
1851.855469	-40.282372
1857.238770	-40.200642
1862.622070	-40.300430
1868.005371	-41.203342
1873.388672	-41.426796
1878.771973	-41.112915
1884.155273	-40.418640
1889.538574	-38.855621
1894.921875	-38.887886
1900.305176	-37.663830
1905.688477	-39.104561
1911.071777	-39.382885
1916.455078	-38.579025
1921.838379	-39.296402
1927.221680	-43.591705
1932.604980	-47.655327
1937.988281	-48.309341
1943.371582	-45.133007
1948.754883	-45.705307
1954.138184	-45.682503
1959.521484	-46.565880
1964.904785	-45.579433
1970.288086	-44.179203
1975.671387	-42.304676
1981.054688	-45.330917
1986.437988	-42.888340
1991.821289	-40.691608
1997.204590	-41.038700
2002.587891	-40.133530
2007.971191	-38.233540
2013.354492	-43.690922
2018.737793	-43.055519
2024.121094	-40.123859
2029.504395	-43.059967
2034.887695	-42.625523
2040.270996	-43.101654
2045.654297	-44.716572
2051.037598	-44.405682
2056.420898	-42.461140
2061.804199	-43.193474
2067.187500	-40.525887
2072.570801	-38.694790
2077.954102	-37.979179
2083.337402	-40.303280
2088.720703	-41.102917
2094.104004	-40.558201
2099.487305	-40.027378
2104.870605	-42.360622
2110.253906	-42.499866
2115.637207	-42.008030
2121.020508	-41.123642
2126.403809	-39.643574
2131.787109	-41.074650
2137.170410	-43.708599
2142.553711	-39.417194
2147.937012	-37.622524
2153.320312	-40.571476
2158.703613	-41.397514
2164.086914	-40.730404
2169.470215	-42.596176
2174.853516	-41.990467
2180.236816	-40.088486
2185.620117	-40.055649
2191.003418	-41.145016
2196.386719	-41.024075
2201.770020	-40.556953
2207.153320	-39.451046
2212.536621	-38.378071
2217.919922	-37.098618
2223.303223	-36.459133
2228.686523	-36.482910
2234.069824	-36.634369
2239.453125	-37.798439
2244.836426	-38.379646
2250.219727	-40.386990
2255.603027	-41.316574
2260.986328	-41.372574
2266.369629	-40.581551
2271.752930	-39.902321
2277.136230	-41.272064
2282.519531	-42.882919
2287.902832	-43.137554
2293.286133	-43.138668
2298.669434	-44.984158
2304.052734	-45.008015
2309.436035	-44.098812
2314.819336	-45.025475
2320.202637	-46.002033
2325.585938	-46.776928
2330.969238	-47.740070
2336.352539	-48.698334
2341.735840	-47.127453
2347.119141	-45.280117
2352.502441	-46.277172
2357.885742	-43.866138
2363.269043	-42.072315
2368.652344	-44.036648
2374.035645	-45.644844
2379.418945	-45.719574
2384.802246	-46.675968
2390.185547	-45.230835
2395.568848	-42.458508
2400.952148	-43.176952
2406.335449	-45.160946
2411.718750	-45.652866
2417.102051	-46.865597
2422.485352	-46.459217
2427.868652	-46.114258
2433.251953	-46.733017
2438.635254	-48.293762
2444.018555	-47.123554
2449.401855	-47.018803
2454.785156	-46.035389
2460.168457	-46.648758
2465.551758	-48.912781
2470.935059	-49.219177
2476.318359	-49.014553
2481.701660	-48.359684
2487.084961	-47.301380
2492.468262	-45.156139
2497.851562	-44.788532
2503.234863	-45.477497
2508.618164	-46.283592
2514.001465	-45.656334
2519.384766	-43.990757
2524.768066	-44.723610
2530.151367	-45.166626
2535.534668	-44.758751
2540.917969	-44.101307
2546.301270	-44.371620
2551.684570	-45.659763
2557.067871	-46.729015
2562.451172	-48.494553
2567.834473	-49.592842
2573.217773	-50.522926
2578.601074	-51.552219
2583.984375	-50.498474
2589.367676	-51.188278
2594.750977	-53.569569
2600.134277	-51.245941
2605.517578	-47.517292
2610.900879	-50.493675
2616.284180	-52.949417
2621.667480	-49.116142
2627.050781	-50.661396
2632.434082	-48.760105
2637.817383	-45.816456
2643.200684	-44.237190
2648.583984	-44.302299
2653.967285	-44.835125
2659.350586	-44.127171
2664.733887	-43.290760
2670.117188	-43.484020
2675.500488	-44.796124
2680.883789	-43.628628
2686.267090	-40.728111
2691.650391	-39.627781
2697.033691	-40.602158
2702.416992	-42.467804
2707.800293	-43.519016
2713.183594	-43.968697
2718.566895	-43.809521
2723.950195	-42.459492
2729.333496	-42.769211
2734.716797	-42.955170
2740.100098	-42.090946
2745.483398	-41.950573
2750.866699	-43.116665
2756.250000	-44.381939
2761.633301	-47.242741
2767.016602	-46.284153
2772.399902	-44.212883
2777.783203	-42.459435
2783.166504	-43.207901
2788.549805	-46.240211
2793.933105	-49.613853
2799.316406	-46.854557
2804.699707	-44.582085
2810.083008	-44.092300
2815.466309	-44.252251
2820.849609	-44.627235
2826.232910	-44.206070
2831.616211	-42.641872
2836.999512	-41.730831
2842.382812	-42.205822
2847.766113	-42.148502
2853.149414	-41.550869
2858.532715	-40.890205
2863.916016	-41.188335
2869.299316	-40.824776
2874.682617	-40.924149
2880.065918	-41.110855
2885.449219	-41.272556
2890.832520	-41.767601
2896.215820	-43.157516
2901.599121	-45.137215
2906.982422	-47.480907
2912.365723	-47.966782
2917.749023	-48.595795
2923.132324	-49.608017
2928.515625	-50.011898
2933.898926	-51.892166
2939.282227	-49.896866
2944.665527	-48.820362
2950.048828	-48.365322
2955.432129	-50.142990
2960.815430	-50.079807
2966.198730	-47.557339
2971.582031	-47.831146
2976.965332	-48.353638
2982.348633	-50.301559
2987.731934	-50.571533
2993.115234	-47.784210
2998.498535	-45.779823
3003.881836	-47.932537
3009.265137	-49.435219
3014.648438	-48.327919
3020.031738	-49.729145
3025.415039	-49.217381
3030.798340	-47.257729
3036.181641	-47.102680
3041.564941	-46.551727
3046.948242	-44.406544
3052.331543	-44.154320
3057.714844	-44.692215
3063.098145	-44.554737
3068.481445	-43.591080
3073.864746	-43.401257
3079.248047	-44.138477
