Frequency (Hz)	Level (dB)
5.383301	-24.520729
10.766602	-21.957228
16.149902	-21.508543
21.533203	-21.545467
26.916504	-21.581190
32.299805	-21.381107
37.683105	-21.377878
43.066406	-21.776918
48.449707	-22.507301
53.833008	-23.092789
59.216309	-24.535223
64.599609	-26.057684
69.982910	-26.316488
75.366211	-25.314154
80.749512	-24.886246
86.132812	-25.997580
91.516113	-28.620182
96.899414	-33.180603
102.282715	-40.395973
107.666016	-46.748985
113.049316	-44.910297
118.432617	-38.758720
123.815918	-34.940552
129.199219	-33.115139
134.582520	-31.900043
139.965820	-31.023436
145.349121	-30.751953
150.732422	-30.748718
156.115723	-30.118969
161.499023	-28.677212
166.882324	-27.243195
172.265625	-27.261259
177.648926	-28.304096
183.032227	-28.702652
188.415527	-28.173672
193.798828	-28.359303
199.182129	-30.648548
204.565430	-36.315102
209.948730	-44.748920
215.332031	-40.970634
220.715332	-37.693188
226.098633	-34.888073
231.481934	-32.068405
236.865234	-30.952885
242.248535	-31.580698
247.631836	-32.852745
253.015137	-35.299351
258.398438	-40.142647
263.781738	-48.419765
269.165039	-47.851574
274.548340	-43.972221
279.931641	-40.330341
285.314941	-36.067280
290.698242	-35.572083
296.081543	-34.227928
301.464844	-32.618225
306.848145	-32.399075
312.231445	-34.253223
317.614746	-36.580788
322.998047	-36.196033
328.381348	-33.726009
333.764648	-30.456533
339.147949	-27.944441
344.531250	-26.442310
349.914551	-25.617912
355.297852	-23.973791
360.681152	-19.579508
366.064453	-12.209392
371.447754	-7.490973
376.831055	-11.283502
382.214355	-24.307520
387.597656	-31.917591
392.980957	-35.024216
398.364258	-36.130936
403.747559	-36.075832
409.130859	-37.868431
414.514160	-36.682552
419.897461	-34.882729
425.280762	-31.995371
430.664062	-30.364025
436.047363	-31.196363
441.430664	-30.171534
446.813965	-29.795799
452.197266	-30.840469
457.580566	-31.550018
462.963867	-33.751522
468.347168	-36.893665
473.730469	-39.700291
479.113770	-37.080498
484.497070	-33.914444
489.880371	-34.618793
495.263672	-37.010944
500.646973	-38.181244
506.030273	-39.565628
511.413574	-38.661339
516.796875	-35.653965
522.180176	-32.559113
527.563477	-28.155069
532.946777	-23.494555
538.330078	-18.953495
543.713379	-18.274183
549.096680	-26.516102
554.479980	-38.931091
559.863281	-37.010052
565.246582	-37.444107
570.629883	-39.232540
576.013184	-43.406830
581.396484	-37.906921
586.779785	-35.861954
592.163086	-32.406574
597.546387	-30.094217
602.929688	-29.856144
608.312988	-30.947048
613.696289	-32.679600
619.079590	-35.475780
624.462891	-40.542484
629.846191	-37.403713
635.229492	-34.560139
640.612793	-33.931728
645.996094	-36.149601
651.379395	-40.408035
656.762695	-41.732388
662.145996	-36.407982
667.529297	-34.314327
672.912598	-33.155300
678.295898	-35.601639
683.679199	-37.720840
689.062500	-36.865997
694.445801	-39.616604
699.829102	-37.877319
705.212402	-33.410480
710.595703	-31.133881
715.979004	-29.546488
721.362305	-29.805258
726.745605	-30.973854
732.128906	-28.274252
737.512207	-23.033539
742.895508	-19.609438
748.278809	-22.419212
753.662109	-34.702850
759.045410	-28.933037
764.428711	-27.714415
769.812012	-25.580704
775.195312	-26.455673
780.578613	-27.120878
785.961914	-26.496641
791.345215	-23.977394
796.728516	-21.497971
802.111816	-21.267477
807.495117	-25.737976
812.878418	-33.354481
818.261719	-35.525269
823.645020	-38.230465
829.028320	-38.966454
834.411621	-33.034435
839.794922	-29.697887
845.178223	-28.169367
850.561523	-30.459330
855.944824	-29.657982
861.328125	-28.783859
866.711426	-32.271126
872.094727	-29.317818
877.478027	-27.791214
882.861328	-29.065655
888.244629	-34.919872
893.627930	-33.259747
899.011230	-32.506935
904.394531	-31.376503
909.777832	-31.401033
915.161133	-33.230770
920.544434	-39.568542
925.927734	-37.911751
931.311035	-29.978804
936.694336	-29.190979
942.077637	-35.515480
947.460938	-34.035782
952.844238	-27.752506
958.227539	-27.077568
963.610840	-25.967899
968.994141	-27.320845
974.377441	-32.953251
979.760742	-39.689030
985.144043	-35.606022
990.527344	-38.492062
995.910645	-36.602959
1001.293945	-38.116417
1006.677246	-37.410538
1012.060547	-38.274872
1017.443848	-36.526379
1022.827148	-32.988419
1028.210449	-33.136333
1033.593750	-32.147900
1038.977051	-30.207413
1044.360352	-28.195023
1049.743652	-27.472191
1055.126953	-28.972486
1060.510254	-32.428211
1065.893555	-37.935673
1071.276855	-34.241390
1076.660156	-31.723942
