Frequency (Hz)	Level (dB)
5.383301	-27.302593
10.766602	-24.263142
16.149902	-22.758669
21.533203	-22.166550
26.916504	-21.712460
32.299805	-21.713030
37.683105	-21.366737
43.066406	-21.838942
48.449707	-21.770926
53.833008	-22.430651
59.216309	-22.592743
64.599609	-23.242157
69.982910	-23.247833
75.366211	-23.762848
80.749512	-24.046288
86.132812	-24.176035
91.516113	-24.507570
96.899414	-24.370802
102.282715	-24.924652
107.666016	-24.994307
113.049316	-25.796875
118.432617	-26.031433
123.815918	-27.107990
129.199219	-27.436214
134.582520	-28.567371
139.965820	-29.003180
145.349121	-29.870058
150.732422	-30.530844
156.115723	-30.941952
161.499023	-32.084320
166.882324	-32.283482
172.265625	-33.599751
177.648926	-33.753414
183.032227	-35.106293
188.415527	-35.573315
193.798828	-36.365547
199.182129	-37.164639
204.565430	-37.323174
209.948730	-37.884262
215.332031	-37.139595
220.715332	-37.815594
226.098633	-37.360291
231.481934	-37.977234
236.865234	-38.145283
242.248535	-38.083458
247.631836	-37.879417
253.015137	-37.238319
258.398438	-36.252419
263.781738	-35.935631
269.165039	-35.059784
274.548340	-34.807224
279.931641	-33.377296
285.314941	-33.196308
290.698242	-32.650738
296.081543	-32.788876
301.464844	-32.154263
306.848145	-32.519184
312.231445	-32.432373
317.614746	-32.772991
322.998047	-32.927349
328.381348	-32.980724
333.764648	-33.590984
339.147949	-33.531933
344.531250	-35.190918
349.914551	-36.662151
355.297852	-39.473145
360.681152	-38.035648
366.064453	-37.474556
371.447754	-37.200420
376.831055	-38.691891
382.214355	-39.101055
387.597656	-38.951603
392.980957	-40.322338
398.364258	-48.444740
403.747559	-45.224392
409.130859	-39.014027
414.514160	-39.113174
419.897461	-39.328480
425.280762	-39.549034
430.664062	-39.418167
436.047363	-39.436497
441.430664	-40.340862
446.813965	-40.242371
452.197266	-41.034412
457.580566	-42.291344
462.963867	-40.765823
468.347168	-42.473370
473.730469	-45.027378
479.113770	-44.247444
484.497070	-43.289062
489.880371	-44.482464
495.263672	-45.166977
500.646973	-48.792053
506.030273	-49.274673
511.413574	-46.892338
516.796875	-45.623116
522.180176	-45.076927
527.563477	-43.820587
532.946777	-42.413902
538.330078	-40.171890
543.713379	-37.612797
549.096680	-36.291775
554.479980	-36.113087
559.863281	-36.284046
565.246582	-36.882301
570.629883	-38.466282
576.013184	-39.864964
581.396484	-40.966942
586.779785	-41.883961
592.163086	-40.658157
597.546387	-40.187508
602.929688	-38.100548
608.312988	-37.925335
613.696289	-37.383316
619.079590	-36.976879
624.462891	-36.589893
629.846191	-36.813953
635.229492	-36.499199
640.612793	-37.211353
645.996094	-37.366348
651.379395	-38.099419
656.762695	-39.009678
662.145996	-38.916615
667.529297	-39.664837
672.912598	-40.791195
678.295898	-42.193516
683.679199	-43.768326
689.062500	-42.703468
694.445801	-43.398716
699.829102	-42.848118
705.212402	-42.670116
710.595703	-42.614998
715.979004	-41.727493
721.362305	-41.632893
726.745605	-41.023594
732.128906	-41.296066
737.512207	-40.519936
742.895508	-39.902588
748.278809	-38.584126
753.662109	-38.575249
759.045410	-38.057407
764.428711	-38.280937
769.812012	-38.598972
775.195312	-39.219219
780.578613	-40.112022
785.961914	-41.473610
791.345215	-43.022160
796.728516	-43.960903
802.111816	-44.811852
807.495117	-44.111092
812.878418	-45.772499
818.261719	-44.709980
823.645020	-45.044849
829.028320	-44.181782
834.411621	-44.727432
839.794922	-44.427925
845.178223	-44.686771
850.561523	-44.759701
855.944824	-45.209576
861.328125	-45.568836
866.711426	-46.325718
872.094727	-47.120296
877.478027	-46.854725
882.861328	-47.723282
888.244629	-47.169922
893.627930	-48.045204
899.011230	-48.389565
904.394531	-49.428886
909.777832	-49.715832
915.161133	-50.762459
920.544434	-50.788223
925.927734	-52.413998
931.311035	-52.416534
936.694336	-54.545937
942.077637	-55.193802
947.460938	-53.671238
952.844238	-52.598858
958.227539	-51.231300
963.610840	-49.558212
968.994141	-48.607246
974.377441	-47.253426
979.760742	-46.951035
985.144043	-46.015213
990.527344	-45.595768
995.910645	-44.505978
1001.293945	-44.164677
1006.677246	-43.291080
1012.060547	-43.182415
1017.443848	-42.625698
1022.827148	-42.530407
1028.210449	-42.237221
1033.593750	-42.088272
1038.977051	-41.997269
1044.360352	-41.929413
1049.743652	-42.029488
1055.126953	-42.131821
1060.510254	-42.470284
1065.893555	-42.559574
1071.276855	-42.895473
1076.660156	-42.834240
1082.043457	-43.039593
1087.426758	-43.739391
1092.810059	-44.645855
1098.193359	-45.784176
1103.576660	-46.480450
1108.959961	-47.344578
1114.343262	-48.484207
1119.726562	-50.385902
1125.109863	-51.508671
1130.493164	-52.254307
1135.876465	-52.795784
1141.259766	-52.771332
1146.643066	-51.749195
1152.026367	-50.434536
1157.409668	-49.546127
1162.792969	-48.483368
1168.176270	-47.717625
1173.559570	-46.853600
1178.942871	-46.179615
1184.326172	-45.506252
1189.709473	-45.354877
1195.092773	-44.851303
1200.476074	-45.132820
1205.859375	-45.091427
1211.242676	-45.483234
1216.625977	-45.745632
1222.009277	-46.577446
1227.392578	-47.372860
1232.775879	-48.222057
1238.159180	-49.068565
1243.542480	-51.340588
1248.925781	-52.502922
1254.309082	-53.598640
1259.692383	-53.154713
1265.075684	-52.043472
1270.458984	-51.889019
1275.842285	-50.315006
1281.225586	-49.031311
1286.608887	-47.100502
1291.992188	-46.003212
1297.375488	-44.352146
1302.758789	-43.524536
1308.142090	-42.255848
1313.525391	-41.858410
1318.908691	-41.364586
1324.291992	-41.394058
1329.675293	-41.338860
1335.058594	-41.643951
1340.441895	-41.820545
1345.825195	-42.008873
1351.208496	-42.254093
1356.591797	-42.346558
1361.975098	-43.544662
1367.358398	-43.866695
1372.741699	-44.776051
1378.125000	-45.163624
1383.508301	-46.176647
1388.891602	-46.580002
1394.274902	-47.872425
1399.658203	-48.783112
1405.041504	-48.922714
1410.424805	-49.290474
1415.808105	-48.185303
1421.191406	-48.813431
1426.574707	-48.521446
1431.958008	-48.333775
1437.341309	-46.574753
1442.724609	-46.022923
1448.107910	-43.566620
1453.491211	-43.582016
1458.874512	-42.275944
1464.257812	-41.678925
1469.641113	-40.680122
1475.024414	-41.540493
1480.407715	-42.453686
1485.791016	-44.420513
1491.174316	-45.204239
1496.557617	-46.133984
1501.940918	-46.216240
1507.324219	-47.490051
1512.707520	-47.753559
1518.090820	-48.974442
1523.474121	-48.424179
1528.857422	-48.570946
1534.240723	-47.861908
1539.624023	-46.921890
1545.007324	-46.066822
1550.390625	-45.263550
1555.773926	-44.559391
1561.157227	-43.875546
1566.540527	-43.319611
1571.923828	-43.022041
1577.307129	-42.829071
1582.690430	-42.745758
1588.073730	-43.058949
1593.457031	-42.964920
1598.840332	-43.433430
1604.223633	-43.903255
1609.606934	-44.684784
1614.990234	-45.954910
1620.373535	-47.166492
1625.756836	-47.938148
1631.140137	-48.383472
1636.523438	-48.988476
1641.906738	-48.286854
1647.290039	-48.812748
1652.673340	-48.464310
1658.056641	-48.495163
1663.439941	-47.678196
1668.823242	-48.466778
1674.206543	-49.062721
1679.589844	-49.048286
1684.973145	-50.187981
1690.356445	-50.399788
1695.739746	-51.489456
1701.123047	-51.440678
1706.506348	-50.770844
1711.889648	-49.622349
1717.272949	-49.869850
1722.656250	-49.522472
1728.039551	-48.537590
1733.422852	-48.619827
1738.806152	-48.451229
1744.189453	-48.474697
1749.572754	-47.593662
1754.956055	-48.149185
1760.339355	-47.869644
1765.722656	-47.898811
1771.105957	-47.844646
1776.489258	-48.636086
1781.872559	-48.957718
1787.255859	-48.563343
1792.639160	-48.741776
1798.022461	-48.559265
1803.405762	-46.592186
1808.789062	-40.727348
1814.172363	-43.859520
1819.555664	-46.130371
1824.938965	-47.142780
1830.322266	-47.777893
1835.705566	-48.732079
1841.088867	-49.675541
1846.472168	-50.611927
1851.855469	-51.459469
1857.238770	-52.149326
1862.622070	-51.845886
1868.005371	-50.851894
1873.388672	-50.866447
1878.771973	-50.454803
1884.155273	-49.948486
1889.538574	-49.935932
1894.921875	-50.323467
1900.305176	-49.872257
1905.688477	-49.867973
1911.071777	-49.953690
1916.455078	-49.579426
1921.838379	-49.378635
1927.221680	-49.964252
1932.604980	-50.651325
1937.988281	-51.586784
1943.371582	-52.062546
1948.754883	-51.588940
1954.138184	-51.274048
1959.521484	-52.402279
1964.904785	-52.401413
1970.288086	-52.320103
1975.671387	-53.585995
1981.054688	-53.871563
1986.437988	-52.870964
1991.821289	-52.483185
1997.204590	-54.496910
2002.587891	-53.669819
2007.971191	-53.711285
2013.354492	-53.614346
2018.737793	-55.107353
2024.121094	-55.255016
2029.504395	-55.439068
2034.887695	-55.388435
2040.270996	-53.951790
2045.654297	-54.375885
2051.037598	-54.176239
2056.420898	-55.582191
2061.804199	-56.287346
2067.187500	-55.760311
2072.570801	-55.308125
2077.954102	-56.751518
2083.337402	-58.883694
2088.720703	-58.417698
2094.104004	-59.977200
2099.487305	-58.858101
2104.870605	-59.478527
2110.253906	-58.332813
2115.637207	-58.248302
2121.020508	-57.096012
2126.403809	-54.744827
2131.787109	-52.162815
2137.170410	-53.161655
2142.553711	-52.909775
2147.937012	-52.400017
2153.320312	-50.652832
2158.703613	-49.384949
2164.086914	-48.723782
2169.470215	-48.568871
2174.853516	-48.213818
2180.236816	-47.227962
2185.620117	-46.713409
2191.003418	-46.276936
2196.386719	-47.352596
2201.770020	-47.453068
2207.153320	-46.928997
2212.536621	-46.434052
2217.919922	-46.001873
2223.303223	-45.050072
2228.686523	-45.511055
2234.069824	-46.456806
2239.453125	-47.655537
2244.836426	-48.467068
2250.219727	-50.045635
2255.603027	-48.457119
2260.986328	-45.833088
2266.369629	-46.810680
2271.752930	-47.420052
2277.136230	-46.749180
2282.519531	-46.400986
2287.902832	-48.676666
2293.286133	-51.711414
2298.669434	-55.456188
2304.052734	-53.622795
2309.436035	-49.681206
2314.819336	-49.907837
2320.202637	-50.015457
2325.585938	-49.684406
2330.969238	-48.886921
2336.352539	-49.343491
2341.735840	-49.006733
2347.119141	-48.092747
2352.502441	-48.716442
2357.885742	-49.516972
2363.269043	-50.472988
2368.652344	-52.006001
2374.035645	-51.357838
2379.418945	-50.144520
2384.802246	-49.487545
2390.185547	-49.427059
2395.568848	-50.077347
2400.952148	-50.689674
2406.335449	-50.524971
2411.718750	-52.247337
2417.102051	-51.422321
2422.485352	-50.093758
2427.868652	-49.773865
2433.251953	-49.640694
2438.635254	-49.850998
2444.018555	-50.542660
2449.401855	-51.249466
2454.785156	-46.419491
2460.168457	-45.230629
2465.551758	-45.785458
2470.935059	-47.565205
2476.318359	-50.858242
2481.701660	-49.746689
2487.084961	-46.515045
2492.468262	-45.593605
2497.851562	-45.191235
2503.234863	-43.130219
2508.618164	-43.907623
2514.001465	-46.332657
2519.384766	-50.427856
2524.768066	-50.838703
2530.151367	-51.093670
2535.534668	-50.340092
2540.917969	-48.811012
2546.301270	-47.633278
2551.684570	-45.581585
2557.067871	-45.273140
2562.451172	-45.016235
2567.834473	-45.838898
2573.217773	-44.638641
2578.601074	-44.852501
2583.984375	-45.350700
2589.367676	-45.669189
2594.750977	-45.617939
2600.134277	-47.047447
2605.517578	-46.719517
2610.900879	-46.882839
2616.284180	-47.358814
2621.667480	-48.280415
2627.050781	-47.535164
2632.434082	-48.333141
2637.817383	-49.011074
2643.200684	-48.474632
2648.583984	-49.043362
2653.967285	-47.986305
2659.350586	-47.213100
2664.733887	-46.621815
2670.117188	-46.387341
2675.500488	-45.934082
2680.883789	-46.257069
2686.267090	-47.037838
2691.650391	-45.249165
2697.033691	-43.355145
2702.416992	-43.333218
2707.800293	-42.823231
2713.183594	-45.250938
2718.566895	-46.991138
2723.950195	-46.752716
2729.333496	-44.572376
2734.716797	-46.413563
2740.100098	-46.477486
2745.483398	-46.530910
2750.866699	-44.913826
2756.250000	-42.520496
2761.633301	-41.175632
2767.016602	-39.715244
2772.399902	-36.445599
2777.783203	-32.915096
2783.166504	-33.630985
2788.549805	-38.725792
2793.933105	-44.091385
2799.316406	-41.012695
2804.699707	-34.096172
2810.083008	-31.737808
2815.466309	-33.800907
2820.849609	-36.560413
2826.232910	-38.815590
2831.616211	-39.011543
2836.999512	-40.114063
2842.382812	-40.797668
2847.766113	-41.260166
2853.149414	-40.954967
2858.532715	-40.829365
2863.916016	-41.706089
2869.299316	-41.162529
2874.682617	-41.706364
2880.065918	-42.150120
2885.449219	-43.274052
2890.832520	-43.450047
2896.215820	-42.743549
2901.599121	-43.344700
2906.982422	-44.801659
2912.365723	-46.691994
2917.749023	-48.419846
2923.132324	-50.672791
2928.515625	-50.750027
2933.898926	-48.970188
2939.282227	-48.796196
2944.665527	-50.931355
2950.048828	-50.800297
2955.432129	-51.200195
2960.815430	-51.324841
2966.198730	-50.738182
2971.582031	-50.332397
2976.965332	-52.464970
2982.348633	-51.199970
2987.731934	-50.947670
2993.115234	-54.335739
2998.498535	-49.600422
3003.881836	-50.638756
3009.265137	-51.027023
3014.648438	-51.685207
3020.031738	-48.967216
3025.415039	-48.397381
3030.798340	-50.423180
3036.181641	-51.849255
3041.564941	-52.201237
3046.948242	-49.848598
3052.331543	-48.919613
3057.714844	-48.114304
3063.098145	-50.130363
3068.481445	-50.117359
3073.864746	-49.404350
3079.248047	-50.737186
3084.631348	-51.090515
3090.014648	-49.396854
3095.397949	-50.892910
3100.781250	-52.320099
3106.164551	-54.095959
3111.547852	-51.280033
3116.931152	-51.123268
3122.314453	-50.085808
3127.697754	-50.493282
3133.081055	-54.739498
3138.464355	-56.465355
3143.847656	-54.542030
3149.230957	-58.593918
3154.614258	-57.670837
3159.997559	-53.607525
3165.380859	-52.969501
3170.764160	-54.051861
3176.147461	-53.544289
3181.530762	-55.696228
3186.914062	-53.794334
3192.297363	-53.597408
3197.680664	-54.319393
3203.063965	-56.273987
3208.447266	-56.788441
3213.830566	-57.498981
3219.213867	-56.628029
3224.597168	-54.677364
3229.980469	-54.122116
3235.363770	-54.424030
3240.747070	-55.567852
3246.130371	-54.740597
3251.513672	-57.842876
3256.896973	-59.038612
3262.280273	-59.160450
3267.663574	-59.818413
3273.046875	-58.291729
3278.430176	-53.786736
3283.813477	-53.177460
3289.196777	-58.555191
3294.580078	-59.382038
3299.963379	-54.696785
3305.346680	-51.851170
3310.729980	-52.696358
3316.113281	-53.698124
3321.496582	-52.152721
3326.879883	-51.154297
3332.263184	-53.307457
3337.646484	-53.423229
3343.029785	-54.329433
3348.413086	-56.152683
3353.796387	-56.368034
3359.179688	-56.322384
3364.562988	-56.114922
3369.946289	-55.879238
3375.329590	-54.901558
3380.712891	-53.943790
3386.096191	-52.223976
3391.479492	-52.217949
3396.862793	-52.319935
3402.246094	-53.088943
3407.629395	-54.127335
3413.012695	-54.190693
3418.395996	-51.955345
3423.779297	-53.753586
3429.162598	-58.580788
3434.545898	-55.629166
3439.929199	-58.745815
3445.312500	-57.211670
3450.695801	-58.877239
3456.079102	-61.513401
3461.462402	-61.972111
3466.845703	-60.454422
3472.229004	-56.412045
3477.612305	-54.941833
3482.995605	-55.146469
3488.378906	-56.619171
3493.762207	-56.150154
3499.145508	-55.560028
3504.528809	-55.845127
3509.912109	-58.123478
3515.295410	-57.323521
3520.678711	-57.238636
3526.062012	-56.692978
3531.445312	-51.182064
3536.828613	-49.489555
3542.211914	-52.532394
3547.595215	-52.218254
3552.978516	-51.354275
3558.361816	-51.080433
3563.745117	-50.685295
3569.128418	-51.091198
3574.511719	-49.430630
3579.895020	-49.487545
3585.278320	-47.614300
3590.661621	-44.672600
3596.044922	-43.667122
3601.428223	-43.460751
3606.811523	-44.370480
3612.194824	-45.099693
3617.578125	-47.279060
3622.961426	-49.544533
3628.344727	-51.077888
3633.728027	-51.986294
3639.111328	-52.321789
3644.494629	-53.972889
3649.877930	-54.653645
3655.261230	-52.473881
3660.644531	-51.155972
3666.027832	-50.665634
3671.411133	-50.054359
3676.794434	-51.175308
3682.177734	-52.178368
3687.561035	-52.545612
3692.944336	-52.294884
3698.327637	-50.358932
3703.710938	-50.377056
3709.094238	-50.370037
3714.477539	-50.553032
3719.860840	-49.496525
3725.244141	-49.742203
3730.627441	-50.560589
3736.010742	-49.763145
3741.394043	-48.910690
3746.777344	-49.833103
3752.160645	-50.878883
3757.543945	-51.519886
3762.927246	-53.325146
3768.310547	-53.927238
3773.693848	-55.051613
3779.077148	-54.606102
3784.460449	-53.288631
3789.843750	-53.008896
3795.227051	-53.256794
3800.610352	-53.687744
3805.993652	-54.054111
3811.376953	-54.639145
3816.760254	-55.343239
3822.143555	-56.479580
3827.526855	-54.274792
3832.910156	-54.884338
3838.293457	-54.799213
3843.676758	-54.280102
3849.060059	-54.338982
3854.443359	-52.478207
3859.826660	-51.647758
3865.209961	-49.963245
3870.593262	-51.475941
3875.976562	-53.738762
3881.359863	-51.829605
3886.743164	-50.349720
3892.126465	-49.135143
3897.509766	-49.015957
3902.893066	-48.572731
3908.276367	-48.415337
3913.659668	-48.499443
3919.042969	-48.550610
3924.426270	-48.940304
3929.809570	-48.550236
3935.192871	-49.744453
3940.576172	-50.456978
3945.959473	-49.139561
3951.342773	-50.504696
3956.726074	-50.567173
3962.109375	-49.220928
3967.492676	-49.404251
3972.875977	-49.832104
3978.259277	-50.455593
3983.642578	-50.158001
3989.025879	-50.817787
3994.409180	-52.117805
3999.792480	-53.012138
4005.175781	-53.522121
4010.559082	-53.701366
4015.942383	-53.023502
4021.325684	-54.031372
4026.708984	-51.806637
4032.092285	-51.997574
4037.475586	-50.860184
4042.858887	-49.300518
4048.242188	-47.655846
4053.625488	-48.326916
4059.008789	-49.547024
4064.392090	-49.137707
4069.775391	-48.458591
4075.158691	-48.556061
4080.541992	-48.898338
4085.925293	-47.777061
4091.308594	-47.811710
4096.691895	-47.560986
4102.075195	-47.474945
4107.458496	-48.226982
4112.841797	-48.290260
4118.225098	-48.275764
4123.608398	-48.425076
4128.991699	-49.742622
4134.375000	-49.169563
4139.758301	-49.763569
4145.141602	-50.501392
4150.524902	-51.556099
4155.908203	-51.975254
4161.291504	-51.520794
4166.674805	-53.458263
4172.058105	-54.328907
4177.441406	-54.543003
4182.824707	-54.182995
4188.208008	-53.002117
4193.591309	-53.764389
4198.974609	-51.744621
4204.357910	-45.555172
4209.741211	-42.240612
4215.124512	-37.210178
4220.507812	-40.467133
4225.891113	-50.836033
4231.274414	-58.343754
4236.657715	-55.636887
4242.041016	-54.499092
4247.424316	-58.244404
4252.807617	-58.470432
4258.190918	-58.101986
4263.574219	-59.193626
4268.957520	-59.900040
4274.340820	-56.963417
4279.724121	-57.607960
4285.107422	-58.550236
4290.490723	-58.506973
4295.874023	-59.569180
4301.257324	-58.121960
4306.640625	-57.062737
4312.023926	-56.115280
4317.407227	-55.257847
4322.790527	-56.651142
4328.173828	-55.251686
4333.557129	-55.151516
4338.940430	-54.010880
4344.323730	-52.128384
4349.707031	-52.869625
4355.090332	-51.989738
4360.473633	-52.630253
4365.856934	-52.088593
4371.240234	-51.708069
4376.623535	-51.634502
4382.006836	-50.517544
4387.390137	-50.671036
4392.773438	-49.770088
4398.156738	-49.343960
4403.540039	-51.047913
4408.923340	-50.560200
4414.306641	-50.953495
4419.689941	-50.684280
4425.073242	-50.397659
4430.456543	-49.841213
4435.839844	-48.286205
4441.223145	-54.189110
4446.606445	-51.876369
4451.989746	-47.360249
4457.373047	-42.679577
4462.756348	-42.947376
4468.139648	-45.983891
4473.522949	-49.141865
4478.906250	-51.332123
4484.289551	-51.219501
4489.672852	-51.304619
4495.056152	-51.121708
4500.439453	-51.374512
4505.822754	-50.953594
4511.206055	-49.702621
4516.589355	-49.676979
4521.972656	-48.848171
4527.355957	-48.509037
4532.739258	-46.583351
4538.122559	-46.323212
4543.505859	-47.318146
4548.889160	-46.568439
4554.272461	-47.724445
4559.655762	-46.863094
4565.039062	-46.194538
4570.422363	-46.111053
4575.805664	-46.035183
4581.188965	-48.120609
4586.572266	-48.315426
4591.955566	-48.432465
4597.338867	-47.938946
4602.722168	-46.044815
4608.105469	-45.148357
4613.488770	-43.984531
4618.872070	-44.477921
4624.255371	-44.077118
4629.638672	-45.624443
4635.021973	-44.164860
4640.405273	-43.187023
4645.788574	-43.495377
4651.171875	-41.636368
4656.555176	-42.464645
4661.938477	-45.674870
4667.321777	-42.721012
4672.705078	-36.017483
4678.088379	-33.703159
4683.471680	-31.813969
4688.854980	-31.924191
4694.238281	-32.710335
4699.621582	-33.111244
4705.004883	-34.130573
4710.388184	-33.772579
4715.771484	-33.978409
4721.154785	-34.083649
4726.538086	-34.138115
4731.921387	-35.134930
4737.304688	-35.304363
4742.687988	-35.829494
4748.071289	-36.515583
4753.454590	-36.198795
4758.837891	-36.938854
4764.221191	-36.262894
4769.604492	-35.851460
4774.987793	-34.413380
4780.371094	-34.464909
4785.754395	-34.640945
4791.137695	-35.408031
4796.520996	-35.139587
4801.904297	-34.184357
4807.287598	-36.102901
4812.670898	-37.262703
4818.054199	-40.502789
4823.437500	-42.599533
4828.820801	-44.400589
4834.204102	-41.375813
4839.587402	-40.416561
4844.970703	-39.060478
4850.354004	-38.846306
4855.737305	-39.085587
4861.120605	-38.565140
4866.503906	-38.405884
4871.887207	-39.037266
4877.270508	-38.870327
4882.653809	-39.424820
4888.037109	-38.084011
4893.420410	-38.420525
4898.803711	-38.324795
4904.187012	-36.930710
4909.570312	-37.089153
4914.953613	-36.027710
4920.336914	-35.982426
4925.720215	-34.526810
4931.103516	-34.107086
4936.486816	-33.022423
4941.870117	-33.833458
4947.253418	-34.350624
4952.636719	-35.004196
4958.020020	-35.299839
4963.403320	-32.485813
4968.786621	-32.930176
4974.169922	-33.080917
4979.553223	-34.168289
4984.936523	-35.376450
4990.319824	-36.432270
4995.703125	-37.527649
5001.086426	-39.520592
5006.469727	-40.479340
5011.853027	-39.576233
5017.236328	-40.826836
5022.619629	-41.212967
5028.002930	-42.415253
5033.386230	-43.849411
5038.769531	-44.215675
5044.152832	-45.754646
5049.536133	-45.171062
5054.919434	-45.926407
5060.302734	-46.481739
5065.686035	-48.639008
5071.069336	-49.854969
5076.452637	-49.570988
5081.835938	-48.404274
5087.219238	-47.691910
5092.602539	-47.069721
5097.985840	-47.378597
5103.369141	-49.417351
5108.752441	-48.747845
5114.135742	-49.753967
5119.519043	-48.701733
5124.902344	-46.436520
5130.285645	-47.411304
5135.668945	-46.061775
5141.052246	-45.789524
5146.435547	-46.088238
5151.818848	-45.999866
5157.202148	-47.633575
5162.585449	-46.473709
5167.968750	-47.517872
5173.352051	-47.188057
5178.735352	-47.809402
5184.118652	-48.592781
5189.501953	-48.439880
5194.885254	-49.508968
5200.268555	-48.729721
5205.651855	-49.690083
5211.035156	-50.207184
5216.418457	-49.173923
5221.801758	-50.012947
5227.185059	-49.441170
5232.568359	-53.634525
5237.951660	-52.663212
5243.334961	-51.770195
5248.718262	-49.249886
5254.101562	-50.692970
5259.484863	-49.060028
5264.868164	-49.756012
5270.251465	-50.192734
5275.634766	-48.516155
5281.018066	-49.114456
5286.401367	-47.925045
5291.784668	-49.202385
5297.167969	-48.788059
5302.551270	-48.981632
5307.934570	-48.775440
5313.317871	-48.716118
5318.701172	-49.757645
5324.084473	-50.040592
5329.467773	-50.016037
5334.851074	-49.495178
5340.234375	-49.906570
5345.617676	-51.438652
5351.000977	-51.801266
5356.384277	-52.649681
5361.767578	-54.898880
5367.150879	-52.990425
5372.534180	-51.922729
5377.917480	-51.546474
5383.300781	-50.801437
5388.684082	-50.301613
5394.067383	-50.813732
5399.450684	-50.281551
5404.833984	-49.667179
5410.217285	-49.485840
5415.600586	-49.884468
5420.983887	-49.023659
5426.367188	-48.208851
5431.750488	-49.212597
5437.133789	-48.063744
5442.517090	-48.454044
5447.900391	-47.873932
5453.283691	-48.460808
5458.666992	-48.994438
5464.050293	-47.942825
5469.433594	-49.015167
5474.816895	-48.183632
5480.200195	-49.491573
5485.583496	-49.099468
5490.966797	-48.515034
5496.350098	-47.573067
5501.733398	-47.242294
5507.116699	-45.468838
5512.500000	-41.541283
5517.883301	-41.952522
5523.266602	-46.168476
5528.649902	-45.677719
5534.033203	-45.338745
5539.416504	-45.127182
5544.799805	-45.271931
5550.183105	-45.289860
5555.566406	-44.542446
5560.949707	-43.822201
5566.333008	-44.311745
5571.716309	-44.437878
5577.099609	-43.576973
5582.482910	-44.410133
5587.866211	-43.461353
5593.249512	-44.738846
5598.632812	-44.766270
5604.016113	-44.774994
5609.399414	-44.998264
5614.782715	-45.519958
5620.166016	-46.513840
5625.549316	-47.026947
5630.932617	-47.525146
5636.315918	-46.901062
5641.699219	-47.613102
5647.082520	-48.043949
5652.465820	-48.868874
5657.849121	-48.568893
5663.232422	-50.350895
5668.615723	-50.956596
5673.999023	-49.998867
5679.382324	-48.975662
5684.765625	-46.543739
5690.148926	-46.923698
5695.532227	-47.633347
5700.915527	-46.762264
