Frequency (Hz)	Level (dB)
5.383301	-56.241474
10.766602	-52.316353
16.149902	-50.204449
21.533203	-47.657494
26.916504	-48.833935
32.299805	-59.666828
37.683105	-53.416893
43.066406	-48.327103
48.449707	-42.117077
53.833008	-43.399769
59.216309	-44.083519
64.599609	-46.387012
69.982910	-45.130157
75.366211	-42.233173
80.749512	-39.249985
86.132812	-39.530403
91.516113	-43.002750
96.899414	-45.210079
102.282715	-44.101257
107.666016	-53.708847
113.049316	-54.416130
118.432617	-52.160614
123.815918	-50.583664
129.199219	-51.455776
134.582520	-49.978996
139.965820	-45.982662
145.349121	-43.771820
150.732422	-42.440090
156.115723	-40.291866
161.499023	-38.453880
166.882324	-37.954201
172.265625	-38.540249
177.648926	-39.120506
183.032227	-38.688560
188.415527	-37.531647
193.798828	-36.462353
199.182129	-36.606712
204.565430	-36.755512
209.948730	-36.102901
215.332031	-36.167427
220.715332	-36.706421
226.098633	-37.157154
231.481934	-37.198349
236.865234	-37.566757
242.248535	-37.576061
247.631836	-37.407711
253.015137	-36.989738
258.398438	-37.000576
263.781738	-37.903038
269.165039	-39.105965
274.548340	-39.893909
279.931641	-40.691998
285.314941	-42.271912
290.698242	-42.863106
296.081543	-43.568504
301.464844	-45.383610
306.848145	-47.361382
312.231445	-46.042809
317.614746	-43.337818
322.998047	-41.958908
328.381348	-40.747395
333.764648	-39.663879
339.147949	-39.152393
344.531250	-39.561134
349.914551	-41.444340
355.297852	-42.752472
360.681152	-41.160999
366.064453	-37.134029
371.447754	-32.549149
376.831055	-32.513432
382.214355	-44.160961
387.597656	-39.007702
392.980957	-37.321499
398.364258	-36.899654
403.747559	-36.927494
409.130859	-37.467667
414.514160	-37.332672
419.897461	-37.851063
425.280762	-39.210285
430.664062	-42.224449
436.047363	-46.527386
441.430664	-50.040344
446.813965	-52.370556
452.197266	-59.150600
457.580566	-52.516010
462.963867	-46.756081
468.347168	-41.706318
473.730469	-39.087963
479.113770	-38.284344
484.497070	-37.320156
489.880371	-35.599300
495.263672	-34.609512
500.646973	-33.261250
506.030273	-32.116531
511.413574	-30.953466
516.796875	-30.047892
522.180176	-28.736366
527.563477	-26.578753
532.946777	-23.911612
538.330078	-21.521029
543.713379	-20.068958
549.096680	-23.786007
554.479980	-39.679165
559.863281	-41.054489
565.246582	-38.478085
570.629883	-36.768677
576.013184	-35.468613
581.396484	-35.328285
586.779785	-35.301353
592.163086	-35.095226
597.546387	-34.243046
602.929688	-33.999504
608.312988	-34.669640
613.696289	-37.013706
619.079590	-41.444164
624.462891	-41.937534
629.846191	-38.415272
635.229492	-36.250351
640.612793	-36.467136
645.996094	-37.783615
651.379395	-38.763981
656.762695	-39.584663
662.145996	-40.034103
667.529297	-41.045071
672.912598	-41.279713
678.295898	-41.579918
683.679199	-42.172684
689.062500	-43.729504
694.445801	-46.232510
699.829102	-47.788303
705.212402	-47.960999
710.595703	-48.311405
715.979004	-49.447800
721.362305	-52.222946
726.745605	-57.939945
732.128906	-65.303528
737.512207	-59.024315
742.895508	-53.675777
748.278809	-50.150475
753.662109	-45.197803
759.045410	-39.912525
764.428711	-36.572456
769.812012	-34.739082
775.195312	-34.870476
780.578613	-36.656609
785.961914	-38.415073
791.345215	-38.449051
796.728516	-34.565094
802.111816	-31.089682
807.495117	-29.262264
812.878418	-29.578051
818.261719	-31.373930
823.645020	-32.480370
829.028320	-32.199989
834.411621	-31.727421
839.794922	-32.470528
845.178223	-34.305794
850.561523	-35.800808
855.944824	-36.194279
861.328125	-36.674721
866.711426	-39.968914
872.094727	-46.420792
877.478027	-35.955597
882.861328	-30.777918
888.244629	-28.323870
893.627930	-27.781536
899.011230	-29.617260
904.394531	-33.605045
909.777832	-39.889439
915.161133	-51.026691
920.544434	-44.517803
925.927734	-40.819225
931.311035	-40.250435
936.694336	-40.296089
942.077637	-38.882214
947.460938	-36.936504
952.844238	-35.273365
958.227539	-34.611244
963.610840	-34.454720
968.994141	-34.221333
974.377441	-34.133671
979.760742	-33.982548
985.144043	-34.287785
990.527344	-35.721916
995.910645	-37.591442
1001.293945	-38.816040
1006.677246	-39.314934
1012.060547	-39.796967
1017.443848	-40.759548
1022.827148	-42.622997
1028.210449	-44.355312
1033.593750	-45.840748
1038.977051	-47.052326
1044.360352	-47.712513
1049.743652	-46.235970
1055.126953	-41.752319
1060.510254	-37.380398
1065.893555	-34.204060
1071.276855	-32.974430
1076.660156	-33.875713
1082.043457	-37.245735
1087.426758	-41.128307
1092.810059	-42.697956
1098.193359	-43.641541
1103.576660	-43.953251
1108.959961	-43.735451
1114.343262	-44.301899
1119.726562	-44.974102
1125.109863	-44.912327
1130.493164	-45.013901
1135.876465	-45.740765
1141.259766	-46.633217
1146.643066	-47.350925
1152.026367	-48.816326
1157.409668	-49.916698
1162.792969	-50.333809
1168.176270	-50.646053
1173.559570	-50.412270
1178.942871	-50.251358
1184.326172	-49.928551
1189.709473	-49.790257
1195.092773	-50.110920
1200.476074	-51.219913
1205.859375	-53.019531
1211.242676	-50.620827
1216.625977	-46.769257
1222.009277	-44.966835
1227.392578	-44.308506
1232.775879	-45.014885
1238.159180	-45.162704
1243.542480	-43.796494
1248.925781	-41.436382
1254.309082	-38.671482
1259.692383	-36.799618
1265.075684	-36.739197
1270.458984	-37.780251
1275.842285	-38.607803
1281.225586	-39.781799
1286.608887	-41.756638
1291.992188	-44.285446
1297.375488	-47.511787
1302.758789	-52.809177
