Frequency (Hz)	Level (dB)
5.383301	-42.076168
10.766602	-43.255253
16.149902	-44.449375
21.533203	-45.400146
26.916504	-44.942585
32.299805	-45.178036
37.683105	-44.745567
43.066406	-43.894127
48.449707	-44.956879
53.833008	-47.131351
59.216309	-47.643715
64.599609	-47.773338
69.982910	-48.625450
75.366211	-48.594940
80.749512	-48.357826
86.132812	-49.735561
91.516113	-50.886208
96.899414	-51.084618
102.282715	-50.842335
107.666016	-53.350616
113.049316	-55.572906
118.432617	-53.529480
123.815918	-50.219501
129.199219	-46.965656
134.582520	-45.505043
139.965820	-45.044094
145.349121	-44.446945
150.732422	-43.787441
156.115723	-44.141499
161.499023	-44.936615
166.882324	-44.860313
172.265625	-44.865433
177.648926	-43.568050
183.032227	-42.073845
188.415527	-41.104523
193.798828	-40.525829
199.182129	-40.431244
204.565430	-40.446030
209.948730	-41.840183
215.332031	-43.334335
220.715332	-43.500393
226.098633	-44.950409
231.481934	-45.762676
236.865234	-46.026409
242.248535	-47.536026
247.631836	-48.967319
253.015137	-47.896255
258.398438	-46.748333
263.781738	-45.319237
269.165039	-43.418350
274.548340	-42.414902
279.931641	-41.785198
285.314941	-43.340816
290.698242	-45.176903
296.081543	-46.910957
301.464844	-46.687271
306.848145	-44.352245
312.231445	-44.654926
317.614746	-45.622120
322.998047	-45.128006
328.381348	-47.946220
333.764648	-50.682354
339.147949	-51.477226
344.531250	-49.383755
349.914551	-40.372692
355.297852	-32.911808
360.681152	-28.760965
366.064453	-27.444824
371.447754	-31.439013
376.831055	-37.970970
382.214355	-42.189457
387.597656	-44.332394
392.980957	-46.903877
398.364258	-46.205418
403.747559	-46.289906
409.130859	-42.981922
414.514160	-40.839863
419.897461	-39.438656
425.280762	-39.199863
430.664062	-38.939651
436.047363	-41.112656
441.430664	-44.294491
446.813965	-43.926022
452.197266	-43.938278
457.580566	-42.907978
462.963867	-40.956451
468.347168	-42.091816
473.730469	-44.765648
479.113770	-45.068680
484.497070	-44.012600
489.880371	-41.117409
495.263672	-38.894310
500.646973	-37.113132
506.030273	-35.337105
511.413574	-32.659863
516.796875	-31.013960
522.180176	-28.588682
527.563477	-24.366484
532.946777	-21.009739
538.330078	-23.375671
543.713379	-27.034027
549.096680	-28.525696
554.479980	-29.498373
559.863281	-30.762358
565.246582	-30.627680
570.629883	-31.140972
576.013184	-30.984934
581.396484	-31.267862
586.779785	-32.056187
592.163086	-33.454487
597.546387	-33.619457
602.929688	-32.877140
608.312988	-32.093143
613.696289	-31.807999
619.079590	-30.548510
624.462891	-30.407467
629.846191	-29.432091
635.229492	-29.198334
640.612793	-29.876427
645.996094	-29.696514
651.379395	-29.665787
656.762695	-29.057386
662.145996	-29.047596
667.529297	-29.918823
672.912598	-30.511545
678.295898	-32.066120
683.679199	-34.135212
689.062500	-34.208755
694.445801	-34.240662
699.829102	-34.638306
705.212402	-34.535133
710.595703	-32.325436
715.979004	-28.691530
721.362305	-26.582062
726.745605	-25.691822
732.128906	-24.602934
737.512207	-24.226511
742.895508	-22.489056
748.278809	-21.780666
753.662109	-21.202589
759.045410	-20.166836
764.428711	-19.140711
769.812012	-18.659874
775.195312	-19.101751
780.578613	-20.599047
785.961914	-20.422771
791.345215	-22.155804
796.728516	-27.489214
802.111816	-29.811747
807.495117	-28.106041
812.878418	-24.768257
818.261719	-25.139336
823.645020	-29.300144
829.028320	-33.653732
834.411621	-35.193321
839.794922	-37.242283
845.178223	-40.412941
850.561523	-44.758308
855.944824	-46.633900
861.328125	-48.459240
866.711426	-50.659103
872.094727	-46.829910
877.478027	-42.786903
882.861328	-38.935623
888.244629	-35.424484
893.627930	-35.757973
899.011230	-35.453796
904.394531	-34.252148
909.777832	-36.937172
915.161133	-38.294918
920.544434	-41.796253
925.927734	-45.714100
931.311035	-45.849922
936.694336	-42.241302
942.077637	-40.362194
947.460938	-38.973808
952.844238	-36.723812
958.227539	-36.426929
963.610840	-38.117153
968.994141	-39.326988
974.377441	-38.370045
979.760742	-36.175545
985.144043	-37.114254
990.527344	-37.744946
995.910645	-37.778839
1001.293945	-37.661613
1006.677246	-36.810684
1012.060547	-37.013966
1017.443848	-40.254707
1022.827148	-41.730186
1028.210449	-41.854416
1033.593750	-40.449551
1038.977051	-39.149261
1044.360352	-38.016384
1049.743652	-37.141254
1055.126953	-36.276325
1060.510254	-35.196075
1065.893555	-34.338406
1071.276855	-33.733013
1076.660156	-35.088196
1082.043457	-34.529598
1087.426758	-35.200756
1092.810059	-36.965218
1098.193359	-39.716194
1103.576660	-44.117016
1108.959961	-48.832531
1114.343262	-50.387890
1119.726562	-55.480747
1125.109863	-51.163082
1130.493164	-48.179688
1135.876465	-49.350071
1141.259766	-48.503349
1146.643066	-51.614700
1152.026367	-51.250328
1157.409668	-52.547558
1162.792969	-52.565006
1168.176270	-50.548347
1173.559570	-49.336769
1178.942871	-50.134495
1184.326172	-47.618088
1189.709473	-49.707035
1195.092773	-49.705231
1200.476074	-48.088554
1205.859375	-43.604492
1211.242676	-38.795792
1216.625977	-39.414185
1222.009277	-40.175098
1227.392578	-39.332512
1232.775879	-38.636353
1238.159180	-40.156605
1243.542480	-41.106895
1248.925781	-42.041504
1254.309082	-43.819454
1259.692383	-46.779343
1265.075684	-48.717674
1270.458984	-49.957809
1275.842285	-49.598694
1281.225586	-47.588516
1286.608887	-46.255543
1291.992188	-46.595139
1297.375488	-47.293148
1302.758789	-49.554390
1308.142090	-49.242416
1313.525391	-47.952648
1318.908691	-49.829571
1324.291992	-50.526661
1329.675293	-49.705570
1335.058594	-49.673397
1340.441895	-51.239502
1345.825195	-52.356453
1351.208496	-52.897541
1356.591797	-53.931870
1361.975098	-59.165527
1367.358398	-55.454933
1372.741699	-49.207520
1378.125000	-48.162216
1383.508301	-51.736977
1388.891602	-58.924923
1394.274902	-62.029640
1399.658203	-55.024918
1405.041504	-49.093861
1410.424805	-50.221111
1415.808105	-54.269485
1421.191406	-56.800953
1426.574707	-54.624218
1431.958008	-52.437557
1437.341309	-53.262161
1442.724609	-52.071224
1448.107910	-49.875076
1453.491211	-47.179020
1458.874512	-45.182404
1464.257812	-45.793934
1469.641113	-45.979973
1475.024414	-45.889290
1480.407715	-44.701694
1485.791016	-43.727448
1491.174316	-43.592316
1496.557617	-45.782681
1501.940918	-48.646809
1507.324219	-50.816357
1512.707520	-51.703823
1518.090820	-48.357632
1523.474121	-50.476364
1528.857422	-63.735847
1534.240723	-53.038578
1539.624023	-50.841351
1545.007324	-47.826004
1550.390625	-47.392368
1555.773926	-47.295185
1561.157227	-48.520672
1566.540527	-48.531769
1571.923828	-46.012661
1577.307129	-46.746910
1582.690430	-45.173756
1588.073730	-41.993828
1593.457031	-38.431820
1598.840332	-36.909084
1604.223633	-36.647854
1609.606934	-37.154873
1614.990234	-38.975182
1620.373535	-41.768570
1625.756836	-41.994633
1631.140137	-41.138344
1636.523438	-40.752449
1641.906738	-40.049450
1647.290039	-40.545113
1652.673340	-43.372749
1658.056641	-51.018444
1663.439941	-54.742367
1668.823242	-51.315372
1674.206543	-51.344074
1679.589844	-54.909565
1684.973145	-59.486328
1690.356445	-59.094391
1695.739746	-55.757271
1701.123047	-50.784340
1706.506348	-48.054317
1711.889648	-47.960709
1717.272949	-45.434719
1722.656250	-44.796001
1728.039551	-43.703148
1733.422852	-41.128517
1738.806152	-40.664185
1744.189453	-39.998013
1749.572754	-40.889015
1754.956055	-44.007362
1760.339355	-48.238964
1765.722656	-47.328430
1771.105957	-45.293453
1776.489258	-47.613491
1781.872559	-47.869797
1787.255859	-47.618145
1792.639160	-44.697639
1798.022461	-42.844772
1803.405762	-43.241058
1808.789062	-44.126415
1814.172363	-45.664463
1819.555664	-50.913101
1824.938965	-56.022781
1830.322266	-44.915924
1835.705566	-40.204124
1841.088867	-37.072540
1846.472168	-36.329613
1851.855469	-37.559750
1857.238770	-38.570808
1862.622070	-41.968754
1868.005371	-45.967419
1873.388672	-44.973564
1878.771973	-42.709942
1884.155273	-40.061600
1889.538574	-41.459831
1894.921875	-44.763523
1900.305176	-47.070072
1905.688477	-47.660313
1911.071777	-47.159607
1916.455078	-44.609165
1921.838379	-43.324120
1927.221680	-42.654373
1932.604980	-40.655579
1937.988281	-39.094807
1943.371582	-37.997482
1948.754883	-36.831615
1954.138184	-35.941242
1959.521484	-35.766663
1964.904785	-37.687611
1970.288086	-37.908012
1975.671387	-39.149494
1981.054688	-39.427948
1986.437988	-40.724983
1991.821289	-40.119671
1997.204590	-39.386772
2002.587891	-39.154037
2007.971191	-39.812344
2013.354492	-40.685177
2018.737793	-41.336231
2024.121094	-42.100430
2029.504395	-43.292747
2034.887695	-44.300968
